Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7422,2024-02-10,tours,fronckowiak marcelo,salle maréchal harnes,5,nascimento dos santos leandro,8,4,5,22,2,2,1,-,100%,100%,6,-,1,5,83%,1
7422,2024-02-10,tours,fronckowiak marcelo,salle maréchal harnes,6,pothron antoine,19,5,11,14,3,-,31,2,58%,16%,27,-,3,17,63%,2
7422,2024-02-10,tours,fronckowiak marcelo,salle maréchal harnes,7,ramon luca (l),-,-,-1,-,-,-,23,1,65%,39%,-,-,-,-,.,-
7422,2024-02-10,tours,fronckowiak marcelo,salle maréchal harnes,8,gabin alexandre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7422,2024-02-10,tours,fronckowiak marcelo,salle maréchal harnes,9,mendez nicolas,18,3,7,18,3,1,32,4,38%,13%,27,1,3,16,59%,1
7422,2024-02-10,tours,fronckowiak marcelo,salle maréchal harnes,10,drame neto aboubacar,14,3,-,14,7,-,-,-,.,.,38,4,3,11,29%,3
7422,2024-02-10,tours,fronckowiak marcelo,salle maréchal harnes,11,tammearu märt,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7422,2024-02-10,tours,fronckowiak marcelo,salle maréchal harnes,14,prevert  gildas,-,-,-,3,-,-,-,-,.,.,-,-,-,-,.,-
7422,2024-02-10,tours,fronckowiak marcelo,salle maréchal harnes,17,coric zeljko,4,4,-2,26,5,3,1,-,0%,0%,3,1,-,1,33%,-
7422,2024-02-10,tours,fronckowiak marcelo,salle maréchal harnes,19,strehlau alexandre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7422,2024-02-10,tours,fronckowiak marcelo,salle maréchal harnes,20,klajmon jakub,1,-,1,2,-,-,-,-,.,.,1,-,-,1,100%,-
7422,2024-02-10,tours,fronckowiak marcelo,salle maréchal harnes,22,parkinson michael,12,6,8,9,1,-,1,1,0%,0%,11,-,2,8,73%,4
7422,2024-02-10,tours,fronckowiak marcelo,salle maréchal harnes,,totals,76,25,29,108,21,6,89,8,52%,21%,113,6,12,59,52%,11
