Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7401,2024-01-20,sète,marquet luc,louis marty sète,1,gauna maximiliano,5,3,2,11,1,1,3,-,67%,33%,12,1,1,2,17%,2
7401,2024-01-20,sète,marquet luc,louis marty sète,3,hrytsenko danylo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7401,2024-01-20,sète,marquet luc,louis marty sète,4,gonzalez limon juan manuel,4,-,-3,5,1,-,17,2,29%,18%,20,-,4,4,20%,-
7401,2024-01-20,sète,marquet luc,louis marty sète,6,bergeron célestin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7401,2024-01-20,sète,marquet luc,louis marty sète,8,diop cheikh,15,2,7,8,2,-,-,-,.,.,31,4,2,15,48%,-
7401,2024-01-20,sète,marquet luc,louis marty sète,9,abboub djamel,1,1,-2,1,1,-,-,-,.,.,3,2,-,1,33%,-
7401,2024-01-20,sète,marquet luc,louis marty sète,11,rajoharivelo pépin,2,1,1,12,1,1,1,-,100%,0%,-,-,-,-,.,1
7401,2024-01-20,sète,marquet luc,louis marty sète,13,beriot timo,3,2,1,6,-,1,7,-,29%,29%,5,-,2,2,40%,-
7401,2024-01-20,sète,marquet luc,louis marty sète,14,deveze romain (l),-,-,-1,-,-,-,14,1,71%,50%,-,-,-,-,.,-
7401,2024-01-20,sète,marquet luc,louis marty sète,16,martino gauchi matteo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7401,2024-01-20,sète,marquet luc,louis marty sète,18,kreek ardo,5,1,5,13,-,-,1,-,100%,100%,5,-,-,3,60%,2
7401,2024-01-20,sète,marquet luc,louis marty sète,19,rippert tibo,10,4,-,13,5,2,18,4,39%,22%,16,1,-,8,50%,-
7401,2024-01-20,sète,marquet luc,louis marty sète,,totals,45,14,10,69,11,5,61,7,46%,30%,92,8,9,35,38%,5
