Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7345,2023-12-02,chaumont,prandi silvano,palestra chaumont,1,worsley joseph,2,2,1,18,1,-,1,-,0%,0%,-,-,-,-,.,2
7345,2023-12-02,chaumont,prandi silvano,palestra chaumont,2,durand théo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7345,2023-12-02,chaumont,prandi silvano,palestra chaumont,4,liot tom,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7345,2023-12-02,chaumont,prandi silvano,palestra chaumont,5,marshman michael,-,-,-,3,-,-,-,-,.,.,2,-,-,-,0%,-
7345,2023-12-02,chaumont,prandi silvano,palestra chaumont,7,suihkonen niko,16,6,7,19,4,1,21,1,48%,29%,24,1,3,11,46%,4
7345,2023-12-02,chaumont,prandi silvano,palestra chaumont,9,toledo pierre,1,-,1,-,-,-,-,-,.,.,2,-,-,1,50%,-
7345,2023-12-02,chaumont,prandi silvano,palestra chaumont,10,mc donnell daniel,7,2,1,18,4,-,-,-,.,.,11,1,1,7,64%,-
7345,2023-12-02,chaumont,prandi silvano,palestra chaumont,12,almeida cardoso victor,23,7,10,19,5,2,35,2,49%,23%,38,2,4,21,55%,-
7345,2023-12-02,chaumont,prandi silvano,palestra chaumont,15,gasman patrick,5,2,-,11,3,-,-,-,.,.,8,1,1,4,50%,1
7345,2023-12-02,chaumont,prandi silvano,palestra chaumont,16,sestan filip,-,-,-2,3,1,-,4,-,0%,0%,3,-,1,-,0%,-
7345,2023-12-02,chaumont,prandi silvano,palestra chaumont,19,closter sebastian (l),-,-,-1,-,-,-,26,1,58%,31%,-,-,-,-,.,-
7345,2023-12-02,chaumont,prandi silvano,palestra chaumont,20,lecat julien,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7345,2023-12-02,chaumont,prandi silvano,palestra chaumont,23,indra patrik,21,5,12,16,1,1,2,1,0%,0%,37,5,2,19,51%,1
7345,2023-12-02,chaumont,prandi silvano,palestra chaumont,,totals,75,24,29,107,19,4,89,5,47%,25%,125,10,12,63,50%,8
