Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7336,2023-11-24,tourcoing,rougeyron dorian,andré brouat toulouse,1,louchart edouard,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7336,2023-11-24,tourcoing,rougeyron dorian,andré brouat toulouse,2,loubeyre thibault (l),-,-,-1,-,-,-,16,1,38%,0%,-,-,-,-,.,-
7336,2023-11-24,tourcoing,rougeyron dorian,andré brouat toulouse,4,rodrigues wan der maas robson,3,-,-3,8,2,-,15,2,33%,7%,11,1,1,3,27%,-
7336,2023-11-24,tourcoing,rougeyron dorian,andré brouat toulouse,5,hristoskov petar valentinov,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7336,2023-11-24,tourcoing,rougeyron dorian,andré brouat toulouse,6,lavigne tom,-,-,-5,4,1,-,17,-,53%,18%,8,2,2,-,0%,-
7336,2023-11-24,tourcoing,rougeyron dorian,andré brouat toulouse,7,giraudo matias,3,1,-3,14,6,-,-,-,.,.,2,-,-,2,100%,1
7336,2023-11-24,tourcoing,rougeyron dorian,andré brouat toulouse,8,le moal clément,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7336,2023-11-24,tourcoing,rougeyron dorian,andré brouat toulouse,9,fasteland rune,14,5,9,13,3,1,2,-,50%,50%,15,2,-,11,73%,2
7336,2023-11-24,tourcoing,rougeyron dorian,andré brouat toulouse,11,roehrig simon,8,2,6,16,1,1,4,-,75%,25%,10,1,-,7,70%,-
7336,2023-11-24,tourcoing,rougeyron dorian,andré brouat toulouse,13,luaki tomasi,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7336,2023-11-24,tourcoing,rougeyron dorian,andré brouat toulouse,14,freimanis gustavs,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7336,2023-11-24,tourcoing,rougeyron dorian,andré brouat toulouse,16,koukartsev pablo,23,8,16,18,2,1,-,-,.,.,42,1,4,21,50%,1
7336,2023-11-24,tourcoing,rougeyron dorian,andré brouat toulouse,17,barnes ryley,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7336,2023-11-24,tourcoing,rougeyron dorian,andré brouat toulouse,19,quiroga lozada gonzalo,10,-,6,12,2,-,23,1,17%,0%,22,2,-,11,50%,-
7336,2023-11-24,tourcoing,rougeyron dorian,andré brouat toulouse,,totals,61,16,25,85,17,3,77,4,36%,8%,110,9,7,55,50%,4
