Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7710,2024-04-17,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,1,ewert jordan,13,4,3,12,2,1,11,2,27%,18%,23,3,3,11,48%,1
7710,2024-04-17,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,2,halle titouan,14,4,2,16,5,1,24,3,33%,21%,17,2,2,11,65%,2
7710,2024-04-17,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,3,burel nicolas,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
7710,2024-04-17,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,4,mendes spencer helder roni,11,5,9,12,1,2,2,-,50%,50%,13,1,-,7,54%,2
7710,2024-04-17,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,5,ensing kyle,12,3,3,12,2,-,-,-,.,.,32,2,5,11,34%,1
7710,2024-04-17,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,6,leon henri ,3,2,2,2,-,1,-,-,.,.,4,1,-,2,50%,-
7710,2024-04-17,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,10,varier liam,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7710,2024-04-17,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,11,schnitzer jordan,10,5,4,12,4,1,-,-,.,.,14,2,-,7,50%,2
7710,2024-04-17,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,12,martins lourenco,1,1,-3,3,-,1,8,2,38%,25%,3,-,2,-,0%,-
7710,2024-04-17,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,13,isaacson quinn,1,1,-,13,1,1,-,-,.,.,1,-,-,-,0%,-
7710,2024-04-17,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,15,taramini audric,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7710,2024-04-17,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,16,duee ludovic (l),-,-,-,-,-,-,35,-,46%,26%,-,-,-,-,.,-
7710,2024-04-17,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,18,mortier hugo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7710,2024-04-17,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,19,zeljkovic ivan,1,1,1,2,-,-,-,-,.,.,1,-,-,1,100%,-
7710,2024-04-17,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,,totals,66,26,20,85,16,8,80,7,39%,24%,108,11,12,50,46%,8
