Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7392,2024-01-12,toulouse,duflos patrick,andré brouat toulouse,1,quinquis ugo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7392,2024-01-12,toulouse,duflos patrick,andré brouat toulouse,4,michel axel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7392,2024-01-12,toulouse,duflos patrick,andré brouat toulouse,5,fabrowski quentin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7392,2024-01-12,toulouse,duflos patrick,andré brouat toulouse,7,chirivino  maximiliano,3,1,3,14,-,1,-,-,.,.,4,-,-,2,50%,-
7392,2024-01-12,toulouse,duflos patrick,andré brouat toulouse,8,feral nathan,8,4,4,12,2,4,-,-,.,.,13,2,-,4,31%,-
7392,2024-01-12,toulouse,duflos patrick,andré brouat toulouse,9,picard  tom,15,5,6,14,3,-,27,2,33%,11%,29,2,2,14,48%,1
7392,2024-01-12,toulouse,duflos patrick,andré brouat toulouse,10,hervoir maxime,15,7,6,20,4,4,22,-,50%,27%,25,3,2,11,44%,-
7392,2024-01-12,toulouse,duflos patrick,andré brouat toulouse,11,winkelmuller julien,19,7,11,11,1,2,-,-,.,.,31,2,5,17,55%,-
7392,2024-01-12,toulouse,duflos patrick,andré brouat toulouse,12,krage florian,13,3,10,11,2,-,-,-,.,.,16,-,1,11,69%,2
7392,2024-01-12,toulouse,duflos patrick,andré brouat toulouse,15,nack minyem lohan,2,-,-,10,-,-,-,-,.,.,5,2,-,1,20%,1
7392,2024-01-12,toulouse,duflos patrick,andré brouat toulouse,16,nomaï lény (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7392,2024-01-12,toulouse,duflos patrick,andré brouat toulouse,18,santucci facundo (l),-,-,-,-,-,-,20,-,65%,35%,-,-,-,-,.,-
7392,2024-01-12,toulouse,duflos patrick,andré brouat toulouse,19,bouchez alexandre,-,-,-1,1,-,-,5,-,20%,0%,2,-,1,-,0%,-
7392,2024-01-12,toulouse,duflos patrick,andré brouat toulouse,20,braunsteffer thibault,-,-,-,3,-,-,-,-,.,.,-,-,-,-,.,-
7392,2024-01-12,toulouse,duflos patrick,andré brouat toulouse,,totals,75,27,39,96,12,11,74,2,46%,22%,125,11,11,60,48%,4
