Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7440,2024-02-25,sète,marquet luc,louis marty sète,1,gauna maximiliano,7,2,5,13,1,-,-,-,.,.,10,1,-,5,50%,2
7440,2024-02-25,sète,marquet luc,louis marty sète,3,hrytsenko danylo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7440,2024-02-25,sète,marquet luc,louis marty sète,4,gonzalez limon juan manuel,7,2,4,12,2,-,15,1,33%,20%,14,-,-,7,50%,-
7440,2024-02-25,sète,marquet luc,louis marty sète,7,garcia matthieu,6,4,6,15,-,3,1,-,0%,0%,2,-,-,2,100%,1
7440,2024-02-25,sète,marquet luc,louis marty sète,8,diop cheikh,15,5,4,10,4,-,-,-,.,.,23,3,4,11,48%,4
7440,2024-02-25,sète,marquet luc,louis marty sète,11,rajoharivelo pépin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7440,2024-02-25,sète,marquet luc,louis marty sète,12,zolotukhin nikita ,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7440,2024-02-25,sète,marquet luc,louis marty sète,13,beriot timo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7440,2024-02-25,sète,marquet luc,louis marty sète,14,deveze romain (l),-,-,-1,-,-,-,13,1,54%,38%,-,-,-,-,.,-
7440,2024-02-25,sète,marquet luc,louis marty sète,15,barbier wayan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7440,2024-02-25,sète,marquet luc,louis marty sète,16,martino gauchi matteo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7440,2024-02-25,sète,marquet luc,louis marty sète,17,zanotti lisandro,16,10,15,10,1,-,17,-,41%,24%,21,-,-,14,67%,2
7440,2024-02-25,sète,marquet luc,louis marty sète,18,kreek ardo,4,3,1,13,1,2,1,1,0%,0%,7,1,-,2,29%,-
7440,2024-02-25,sète,marquet luc,louis marty sète,19,rippert tibo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7440,2024-02-25,sète,marquet luc,louis marty sète,,totals,55,26,34,73,9,5,47,3,40%,26%,77,5,4,41,53%,9
