Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7369,2023-12-16,nantes rezé,henno hubert,arena narbonne,1,de leon guimaraes da silva hugo,5,1,1,8,3,1,8,1,25%,13%,10,-,-,4,40%,-
7369,2023-12-16,nantes rezé,henno hubert,arena narbonne,3,chaboissant anatole,1,1,-,7,-,-,1,-,0%,0%,2,1,-,-,0%,1
7369,2023-12-16,nantes rezé,henno hubert,arena narbonne,4,henno mathis,15,4,10,16,3,-,36,1,64%,39%,28,1,-,15,54%,-
7369,2023-12-16,nantes rezé,henno hubert,arena narbonne,5,magnin simon,9,1,8,15,-,-,1,-,100%,100%,16,1,-,8,50%,1
7369,2023-12-16,nantes rezé,henno hubert,arena narbonne,7,huetz françois,9,3,6,11,1,2,1,1,0%,0%,11,-,1,6,55%,1
7369,2023-12-16,nantes rezé,henno hubert,arena narbonne,10,ben romdhane oussama,-,-,-1,2,1,-,-,-,.,.,-,-,-,-,.,-
7369,2023-12-16,nantes rezé,henno hubert,arena narbonne,11,bayo mamadou,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7369,2023-12-16,nantes rezé,henno hubert,arena narbonne,14,bonon romain,-,-,-1,8,1,-,-,-,.,.,1,-,-,-,0%,-
7369,2023-12-16,nantes rezé,henno hubert,arena narbonne,16,neves atu chizoba eduardo,23,11,11,16,4,1,1,-,0%,0%,40,4,4,20,50%,2
7369,2023-12-16,nantes rezé,henno hubert,arena narbonne,17,lopez pascual tomas,4,1,1,9,1,-,9,1,67%,44%,5,-,1,4,80%,-
7369,2023-12-16,nantes rezé,henno hubert,arena narbonne,19,massimino franco (l),-,-,-2,-,-,-,18,2,56%,39%,-,-,-,-,.,-
7369,2023-12-16,nantes rezé,henno hubert,arena narbonne,,totals,66,22,33,92,14,4,75,6,56%,36%,113,7,6,57,50%,5
