Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7335,2023-11-19,nice,chalendar fabrice,stab vélodrome roubaix,1,gonzalez panton javier,3,-,1,13,2,-,-,-,.,.,6,-,-,2,33%,1
7335,2023-11-19,nice,chalendar fabrice,stab vélodrome roubaix,2,le meur lilian (l),-,-,-,-,-,-,23,-,48%,35%,-,-,-,-,.,-
7335,2023-11-19,nice,chalendar fabrice,stab vélodrome roubaix,5,cudeville nathan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7335,2023-11-19,nice,chalendar fabrice,stab vélodrome roubaix,6,koprivica lazar,7,-,3,21,-,-,28,1,29%,18%,18,-,3,7,39%,-
7335,2023-11-19,nice,chalendar fabrice,stab vélodrome roubaix,7,mora hugo,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
7335,2023-11-19,nice,chalendar fabrice,stab vélodrome roubaix,9,machado paolinetti luis,22,7,8,21,4,1,1,-,0%,0%,37,6,4,18,49%,3
7335,2023-11-19,nice,chalendar fabrice,stab vélodrome roubaix,10,medina franco valentin,14,7,11,17,3,1,-,-,.,.,10,-,-,8,80%,5
7335,2023-11-19,nice,chalendar fabrice,stab vélodrome roubaix,12,ah kong rodney-ken,12,3,8,10,1,-,-,-,.,.,16,2,1,9,56%,3
7335,2023-11-19,nice,chalendar fabrice,stab vélodrome roubaix,14,namboue check-ethan,-,-,-1,2,-,-,-,-,.,.,1,1,-,-,0%,-
7335,2023-11-19,nice,chalendar fabrice,stab vélodrome roubaix,17,todua valerii,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7335,2023-11-19,nice,chalendar fabrice,stab vélodrome roubaix,23,schalk mattéo,15,10,5,13,3,-,25,1,52%,28%,34,1,5,14,41%,1
7335,2023-11-19,nice,chalendar fabrice,stab vélodrome roubaix,,totals,73,27,34,98,14,2,77,2,42%,26%,122,10,13,58,48%,13
