Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7428,2024-02-17,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,1,demirovic eldin,4,1,2,7,1,-,12,-,33%,17%,10,1,-,3,30%,1
7428,2024-02-17,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,2,phelut corentin (l),-,-,-1,-,-,-,23,1,43%,35%,-,-,-,-,.,-
7428,2024-02-17,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,6,morillon théo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7428,2024-02-17,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,7,da silva cédric,-,-,-6,17,5,-,-,-,.,.,1,1,-,-,0%,-
7428,2024-02-17,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,8,alleix lucas,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7428,2024-02-17,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,9,tessier lucas,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7428,2024-02-17,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,12,bonnefoy gauthier,10,2,3,11,1,-,24,-,38%,8%,26,2,4,10,38%,-
7428,2024-02-17,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,13,lilembo lucas,16,6,5,17,4,1,1,-,100%,100%,37,3,4,12,32%,3
7428,2024-02-17,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,14,bultor daryl,11,5,2,18,5,4,-,-,.,.,14,1,3,6,43%,1
7428,2024-02-17,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,15,paulin timoté,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
7428,2024-02-17,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,16,duwicquet mathis,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7428,2024-02-17,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,17,gempin grégory,14,6,9,9,3,1,23,2,52%,30%,20,-,-,11,55%,2
7428,2024-02-17,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,18,guerin augustin,3,1,3,3,-,-,1,-,100%,0%,4,-,-,2,50%,1
7428,2024-02-17,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,20,toure ibrahim,9,3,7,13,-,1,-,-,.,.,14,2,-,6,43%,2
7428,2024-02-17,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,,totals,67,24,24,97,19,7,84,3,44%,24%,126,10,11,50,40%,10
