Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7352,2023-12-05,nice,chalendar fabrice,pierre favre saint-jean d'illac,1,gonzalez panton javier,3,1,-1,24,3,-,1,-,0%,0%,3,1,-,1,33%,2
7352,2023-12-05,nice,chalendar fabrice,pierre favre saint-jean d'illac,2,le meur lilian (l),-,-,-2,-,-,-,28,2,50%,18%,-,-,-,-,.,-
7352,2023-12-05,nice,chalendar fabrice,pierre favre saint-jean d'illac,5,cudeville nathan (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7352,2023-12-05,nice,chalendar fabrice,pierre favre saint-jean d'illac,6,koprivica lazar,10,2,4,17,2,-,36,1,42%,14%,19,2,1,9,47%,1
7352,2023-12-05,nice,chalendar fabrice,pierre favre saint-jean d'illac,7,mora hugo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7352,2023-12-05,nice,chalendar fabrice,pierre favre saint-jean d'illac,10,medina franco valentin,-,-,-,3,-,-,-,-,.,.,-,-,-,-,.,-
7352,2023-12-05,nice,chalendar fabrice,pierre favre saint-jean d'illac,12,ah kong rodney-ken,6,3,-,16,3,1,-,-,.,.,6,2,1,2,33%,3
7352,2023-12-05,nice,chalendar fabrice,pierre favre saint-jean d'illac,14,namboue check-ethan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7352,2023-12-05,nice,chalendar fabrice,pierre favre saint-jean d'illac,15,hirsch simon,33,12,29,17,2,3,2,-,100%,0%,50,1,1,27,54%,3
7352,2023-12-05,nice,chalendar fabrice,pierre favre saint-jean d'illac,17,todua valerii,17,9,9,21,7,4,4,-,0%,0%,11,1,-,8,73%,5
7352,2023-12-05,nice,chalendar fabrice,pierre favre saint-jean d'illac,18,tuia samuele ,12,2,-3,10,4,-,21,1,33%,14%,37,4,6,12,32%,-
7352,2023-12-05,nice,chalendar fabrice,pierre favre saint-jean d'illac,23,schalk mattéo,1,-,1,2,-,-,-,-,.,.,2,-,-,1,50%,-
7352,2023-12-05,nice,chalendar fabrice,pierre favre saint-jean d'illac,,totals,82,29,37,110,21,8,92,4,41%,14%,128,11,9,60,47%,14
