Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7342,2023-11-25,nice,chalendar fabrice,gianmarchi-palmeira nice,1,gonzalez panton javier,1,-,-,5,-,-,-,-,.,.,2,1,-,-,0%,1
7342,2023-11-25,nice,chalendar fabrice,gianmarchi-palmeira nice,2,le meur lilian (l),-,-,-3,-,-,-,17,3,35%,18%,-,-,-,-,.,-
7342,2023-11-25,nice,chalendar fabrice,gianmarchi-palmeira nice,5,cudeville nathan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7342,2023-11-25,nice,chalendar fabrice,gianmarchi-palmeira nice,6,koprivica lazar,3,-,-3,10,1,-,21,3,48%,33%,12,2,-,3,25%,-
7342,2023-11-25,nice,chalendar fabrice,gianmarchi-palmeira nice,7,mora hugo,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
7342,2023-11-25,nice,chalendar fabrice,gianmarchi-palmeira nice,9,machado paolinetti luis,15,2,6,9,2,-,1,-,100%,100%,29,2,5,15,52%,-
7342,2023-11-25,nice,chalendar fabrice,gianmarchi-palmeira nice,10,medina franco valentin,5,1,3,7,2,1,-,-,.,.,3,-,-,3,100%,1
7342,2023-11-25,nice,chalendar fabrice,gianmarchi-palmeira nice,12,ah kong rodney-ken,5,-,1,7,1,-,-,-,.,.,10,-,3,4,40%,1
7342,2023-11-25,nice,chalendar fabrice,gianmarchi-palmeira nice,15,hirsch simon,-,-,-2,1,1,-,-,-,.,.,4,1,-,-,0%,-
7342,2023-11-25,nice,chalendar fabrice,gianmarchi-palmeira nice,17,todua valerii,-,-,-1,3,1,-,-,-,.,.,-,-,-,-,.,-
7342,2023-11-25,nice,chalendar fabrice,gianmarchi-palmeira nice,18,tuia samuele ,3,-,-2,5,1,-,16,1,38%,25%,10,1,2,3,30%,-
7342,2023-11-25,nice,chalendar fabrice,gianmarchi-palmeira nice,23,schalk mattéo,1,-,-2,2,2,-,9,-,44%,33%,6,-,1,1,17%,-
7342,2023-11-25,nice,chalendar fabrice,gianmarchi-palmeira nice,,totals,33,3,-3,50,11,1,64,7,42%,28%,76,7,11,29,38%,3
