Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7410,2024-01-27,sète,marquet luc,gianmarchi-palmeira nice,1,gauna maximiliano,13,3,13,22,-,-,1,-,100%,0%,18,-,-,9,50%,4
7410,2024-01-27,sète,marquet luc,gianmarchi-palmeira nice,3,hrytsenko danylo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7410,2024-01-27,sète,marquet luc,gianmarchi-palmeira nice,4,gonzalez limon juan manuel,15,5,9,11,1,1,16,1,63%,31%,31,3,1,14,45%,-
7410,2024-01-27,sète,marquet luc,gianmarchi-palmeira nice,6,bergeron célestin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7410,2024-01-27,sète,marquet luc,gianmarchi-palmeira nice,8,diop cheikh,25,4,11,15,4,1,2,-,0%,0%,51,5,5,22,43%,2
7410,2024-01-27,sète,marquet luc,gianmarchi-palmeira nice,9,abboub djamel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7410,2024-01-27,sète,marquet luc,gianmarchi-palmeira nice,11,rajoharivelo pépin,2,2,-,18,1,2,1,1,0%,0%,-,-,-,-,.,-
7410,2024-01-27,sète,marquet luc,gianmarchi-palmeira nice,13,beriot timo,9,4,-1,9,2,2,21,2,33%,19%,16,1,5,6,38%,1
7410,2024-01-27,sète,marquet luc,gianmarchi-palmeira nice,14,deveze romain (l),-,-,-,-,-,-,25,-,60%,32%,-,-,-,-,.,-
7410,2024-01-27,sète,marquet luc,gianmarchi-palmeira nice,16,martino gauchi matteo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7410,2024-01-27,sète,marquet luc,gianmarchi-palmeira nice,18,kreek ardo,10,6,3,18,3,2,-,-,.,.,13,-,4,4,31%,4
7410,2024-01-27,sète,marquet luc,gianmarchi-palmeira nice,19,rippert tibo,24,9,15,24,5,2,38,-,66%,34%,32,3,1,17,53%,5
7410,2024-01-27,sète,marquet luc,gianmarchi-palmeira nice,,totals,98,33,50,117,16,10,104,4,56%,29%,161,12,16,72,45%,16
