Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7674,2024-03-26,chaumont,prandi silvano,palestra chaumont,1,worsley joseph,3,2,-1,10,4,-,1,-,0%,0%,3,-,-,2,67%,1
7674,2024-03-26,chaumont,prandi silvano,palestra chaumont,2,durand théo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7674,2024-03-26,chaumont,prandi silvano,palestra chaumont,4,liot tom,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7674,2024-03-26,chaumont,prandi silvano,palestra chaumont,5,marshman michael,4,2,-,12,1,-,1,-,100%,0%,7,1,2,2,29%,2
7674,2024-03-26,chaumont,prandi silvano,palestra chaumont,7,suihkonen niko,12,4,10,16,1,2,25,-,40%,12%,19,-,1,10,53%,-
7674,2024-03-26,chaumont,prandi silvano,palestra chaumont,9,toledo pierre,2,-,1,1,1,-,-,-,.,.,3,-,-,1,33%,1
7674,2024-03-26,chaumont,prandi silvano,palestra chaumont,10,mc donnell daniel,3,1,1,9,1,1,-,-,.,.,5,1,-,2,40%,-
7674,2024-03-26,chaumont,prandi silvano,palestra chaumont,12,almeida cardoso victor,24,7,11,14,5,2,28,2,39%,21%,34,1,5,22,65%,-
7674,2024-03-26,chaumont,prandi silvano,palestra chaumont,15,gasman patrick,14,7,7,20,6,3,2,-,100%,0%,13,1,-,8,62%,3
7674,2024-03-26,chaumont,prandi silvano,palestra chaumont,16,sestan filip,2,1,1,1,1,-,-,-,.,.,2,-,-,2,100%,-
7674,2024-03-26,chaumont,prandi silvano,palestra chaumont,19,closter sebastian (l),-,-,-1,-,-,-,20,1,35%,5%,-,-,-,-,.,-
7674,2024-03-26,chaumont,prandi silvano,palestra chaumont,20,lecat julien,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7674,2024-03-26,chaumont,prandi silvano,palestra chaumont,23,indra patrik,9,1,2,16,3,-,-,-,.,.,21,-,4,8,38%,1
7674,2024-03-26,chaumont,prandi silvano,palestra chaumont,,totals,73,25,31,99,23,8,77,3,40%,13%,107,4,12,57,53%,8
