Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7322,2023-11-14,saint-jean d'illac,guechou anisse,trocardière rezé,1,demirovic eldin,7,1,-3,5,3,-,9,3,22%,11%,14,3,1,6,43%,1
7322,2023-11-14,saint-jean d'illac,guechou anisse,trocardière rezé,6,morillon théo (l),-,-,-1,-,-,-,27,1,44%,37%,-,-,-,-,.,-
7322,2023-11-14,saint-jean d'illac,guechou anisse,trocardière rezé,7,da silva cédric,1,1,-1,7,2,-,-,-,.,.,1,-,-,-,0%,1
7322,2023-11-14,saint-jean d'illac,guechou anisse,trocardière rezé,8,alleix lucas,1,1,-2,2,1,-,10,1,40%,20%,5,-,1,1,20%,-
7322,2023-11-14,saint-jean d'illac,guechou anisse,trocardière rezé,9,tessier lucas,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7322,2023-11-14,saint-jean d'illac,guechou anisse,trocardière rezé,10,walgenwitz dimitri,1,1,1,-,-,-,-,-,.,.,1,-,-,1,100%,-
7322,2023-11-14,saint-jean d'illac,guechou anisse,trocardière rezé,12,bonnefoy gauthier,11,2,8,8,-,-,17,2,59%,35%,17,-,1,10,59%,1
7322,2023-11-14,saint-jean d'illac,guechou anisse,trocardière rezé,13,lilembo lucas,8,1,1,11,-,-,2,2,0%,0%,21,2,3,8,38%,-
7322,2023-11-14,saint-jean d'illac,guechou anisse,trocardière rezé,14,bultor daryl,6,1,3,9,2,1,2,-,50%,50%,6,-,1,4,67%,1
7322,2023-11-14,saint-jean d'illac,guechou anisse,trocardière rezé,18,guerin augustin,4,-,3,9,1,-,-,-,.,.,7,-,-,4,57%,-
7322,2023-11-14,saint-jean d'illac,guechou anisse,trocardière rezé,20,toure ibrahim,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7322,2023-11-14,saint-jean d'illac,guechou anisse,trocardière rezé,,totals,39,8,9,51,9,1,67,9,43%,30%,72,5,7,34,47%,4
