Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7384,2024-01-03,nice,chalendar fabrice,gianmarchi-palmeira nice,1,gonzalez panton javier,2,-,-,8,2,-,-,-,.,.,2,-,-,2,100%,-
7384,2024-01-03,nice,chalendar fabrice,gianmarchi-palmeira nice,2,le meur lilian (l),-,-,-1,-,-,-,12,1,33%,33%,-,-,-,-,.,-
7384,2024-01-03,nice,chalendar fabrice,gianmarchi-palmeira nice,4,kiciak sacha,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7384,2024-01-03,nice,chalendar fabrice,gianmarchi-palmeira nice,5,cudeville nathan,1,-,-1,2,1,-,1,-,100%,100%,2,-,1,1,50%,-
7384,2024-01-03,nice,chalendar fabrice,gianmarchi-palmeira nice,6,koprivica lazar,7,2,2,11,-,-,25,2,60%,52%,14,-,3,6,43%,1
7384,2024-01-03,nice,chalendar fabrice,gianmarchi-palmeira nice,7,mora hugo,-,-,-1,-,-,-,-,-,.,.,1,-,1,-,0%,-
7384,2024-01-03,nice,chalendar fabrice,gianmarchi-palmeira nice,9,machado paolinetti luis,4,-,-,3,1,-,-,-,.,.,10,1,2,4,40%,-
7384,2024-01-03,nice,chalendar fabrice,gianmarchi-palmeira nice,10,medina franco valentin,-,-,-1,-,-,-,1,-,0%,0%,1,1,-,-,0%,-
7384,2024-01-03,nice,chalendar fabrice,gianmarchi-palmeira nice,12,ah kong rodney-ken,4,-,2,10,1,-,1,-,0%,0%,5,-,1,2,40%,2
7384,2024-01-03,nice,chalendar fabrice,gianmarchi-palmeira nice,15,hirsch simon,6,1,2,5,2,-,-,-,.,.,16,2,-,5,31%,1
7384,2024-01-03,nice,chalendar fabrice,gianmarchi-palmeira nice,17,todua valerii,9,3,4,9,4,1,1,-,100%,100%,7,-,1,6,86%,2
7384,2024-01-03,nice,chalendar fabrice,gianmarchi-palmeira nice,23,schalk mattéo,4,1,-2,6,1,-,21,-,48%,43%,17,3,2,4,24%,-
7384,2024-01-03,nice,chalendar fabrice,gianmarchi-palmeira nice,,totals,37,7,4,54,12,1,62,3,50%,45%,75,7,11,30,40%,6
