Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7439,2024-02-24,paris,matijasevic nikola,pierre charpy paris 13,1,ossart raphaël,-,-,-1,3,1,-,-,-,.,.,-,-,-,-,.,-
7439,2024-02-24,paris,matijasevic nikola,pierre charpy paris 13,2,motta paes kellian,6,6,5,15,1,1,-,-,.,.,2,-,-,2,100%,3
7439,2024-02-24,paris,matijasevic nikola,pierre charpy paris 13,3,kai masato,2,-,2,1,-,-,1,-,100%,0%,2,-,-,2,100%,-
7439,2024-02-24,paris,matijasevic nikola,pierre charpy paris 13,4,renaud dimitri (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7439,2024-02-24,paris,matijasevic nikola,pierre charpy paris 13,8,kovacevic nikola,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7439,2024-02-24,paris,matijasevic nikola,pierre charpy paris 13,9,leclercq wenceslas,1,1,-,4,1,1,-,-,.,.,-,-,-,-,.,-
7439,2024-02-24,paris,matijasevic nikola,pierre charpy paris 13,11,corosine caelis,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7439,2024-02-24,paris,matijasevic nikola,pierre charpy paris 13,13,miyaura kento ,12,7,6,11,4,-,-,-,.,.,16,-,2,10,63%,2
7439,2024-02-24,paris,matijasevic nikola,pierre charpy paris 13,14,maase lukas,6,3,5,10,1,-,2,-,50%,50%,4,-,-,3,75%,3
7439,2024-02-24,paris,matijasevic nikola,pierre charpy paris 13,17,panou joachim,8,5,5,16,1,1,12,-,58%,17%,9,-,2,4,44%,3
7439,2024-02-24,paris,matijasevic nikola,pierre charpy paris 13,18,jurkovics mathaus,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7439,2024-02-24,paris,matijasevic nikola,pierre charpy paris 13,20,conde barrios lucas,12,7,8,5,1,-,7,2,57%,43%,11,-,1,10,91%,2
7439,2024-02-24,paris,matijasevic nikola,pierre charpy paris 13,21,kapur milorad (l),-,-,-,-,-,-,6,-,83%,33%,-,-,-,-,.,-
7439,2024-02-24,paris,matijasevic nikola,pierre charpy paris 13,24,wetter daniel,3,1,2,8,1,-,-,-,.,.,2,-,-,2,100%,1
7439,2024-02-24,paris,matijasevic nikola,pierre charpy paris 13,,totals,50,30,32,73,11,3,28,2,64%,29%,46,-,5,33,72%,14
