Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7323,2023-11-14,nice,montagnon eric,gianmarchi-palmeira nice,1,gonzalez panton javier,2,1,-,18,1,-,-,-,.,.,4,1,-,1,25%,1
7323,2023-11-14,nice,montagnon eric,gianmarchi-palmeira nice,2,le meur lilian (l),-,-,-1,-,-,-,24,1,46%,21%,-,-,-,-,.,-
7323,2023-11-14,nice,montagnon eric,gianmarchi-palmeira nice,4,kiciak sacha,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7323,2023-11-14,nice,montagnon eric,gianmarchi-palmeira nice,5,cudeville nathan (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7323,2023-11-14,nice,montagnon eric,gianmarchi-palmeira nice,6,koprivica lazar,14,6,10,17,-,1,30,2,57%,23%,23,-,2,11,48%,2
7323,2023-11-14,nice,montagnon eric,gianmarchi-palmeira nice,7,mora hugo,1,1,-,2,1,1,-,-,.,.,-,-,-,-,.,-
7323,2023-11-14,nice,montagnon eric,gianmarchi-palmeira nice,8,rebeyrol françois,19,7,10,21,2,2,22,3,45%,36%,27,3,1,15,56%,2
7323,2023-11-14,nice,montagnon eric,gianmarchi-palmeira nice,9,machado paolinetti luis,18,5,10,17,3,1,-,-,.,.,36,2,3,15,42%,2
7323,2023-11-14,nice,montagnon eric,gianmarchi-palmeira nice,10,medina franco valentin,3,-,-1,8,4,-,-,-,.,.,4,-,-,3,75%,-
7323,2023-11-14,nice,montagnon eric,gianmarchi-palmeira nice,12,ah kong rodney-ken,12,5,10,12,1,2,1,-,0%,0%,8,1,-,7,88%,3
7323,2023-11-14,nice,montagnon eric,gianmarchi-palmeira nice,14,namboue check-ethan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7323,2023-11-14,nice,montagnon eric,gianmarchi-palmeira nice,15,hirsch simon,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7323,2023-11-14,nice,montagnon eric,gianmarchi-palmeira nice,17,todua valerii,3,1,-1,4,3,-,2,1,50%,50%,8,-,-,2,25%,1
7323,2023-11-14,nice,montagnon eric,gianmarchi-palmeira nice,23,schalk mattéo,5,2,5,4,-,1,3,-,33%,33%,4,-,-,2,50%,2
7323,2023-11-14,nice,montagnon eric,gianmarchi-palmeira nice,,totals,77,28,42,103,15,8,82,7,49%,27%,114,7,6,56,49%,13
