Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7290,2023-10-21,nice,montagnon eric,gianmarchi-palmeira nice,1,gonzalez panton javier,4,2,1,8,3,-,-,-,.,.,3,-,-,1,33%,3
7290,2023-10-21,nice,montagnon eric,gianmarchi-palmeira nice,2,le meur lilian (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7290,2023-10-21,nice,montagnon eric,gianmarchi-palmeira nice,4,kiciak sacha,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7290,2023-10-21,nice,montagnon eric,gianmarchi-palmeira nice,5,cudeville nathan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7290,2023-10-21,nice,montagnon eric,gianmarchi-palmeira nice,6,koprivica lazar,8,-,2,29,1,-,28,2,46%,29%,23,-,3,6,26%,2
7290,2023-10-21,nice,montagnon eric,gianmarchi-palmeira nice,7,mora hugo,2,1,-2,5,2,-,-,-,.,.,3,2,-,1,33%,1
7290,2023-10-21,nice,montagnon eric,gianmarchi-palmeira nice,8,rebeyrol françois,23,6,14,19,4,1,34,1,38%,18%,40,1,3,20,50%,2
7290,2023-10-21,nice,montagnon eric,gianmarchi-palmeira nice,9,machado paolinetti luis,12,4,8,9,2,1,1,-,100%,100%,16,2,-,9,56%,2
7290,2023-10-21,nice,montagnon eric,gianmarchi-palmeira nice,10,medina franco valentin,14,8,7,19,5,1,1,-,100%,0%,14,2,-,6,43%,7
7290,2023-10-21,nice,montagnon eric,gianmarchi-palmeira nice,11,currie landon (l),-,-,-1,-,-,-,25,1,44%,24%,-,-,-,-,.,-
7290,2023-10-21,nice,montagnon eric,gianmarchi-palmeira nice,12,ah kong rodney-ken,10,4,7,14,3,-,1,-,0%,0%,8,-,-,6,75%,4
7290,2023-10-21,nice,montagnon eric,gianmarchi-palmeira nice,14,namboue check-ethan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7290,2023-10-21,nice,montagnon eric,gianmarchi-palmeira nice,15,hirsch simon,9,4,4,6,2,-,-,-,.,.,16,1,2,6,38%,3
7290,2023-10-21,nice,montagnon eric,gianmarchi-palmeira nice,23,schalk mattéo,-,-,-1,-,-,-,2,-,0%,0%,1,-,1,-,0%,-
7290,2023-10-21,nice,montagnon eric,gianmarchi-palmeira nice,,totals,82,29,39,109,22,3,92,4,42%,23%,124,8,9,55,44%,24
