Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7367,2023-12-16,sète,marquet luc,louis marty sète,1,gauna maximiliano,7,1,7,12,-,-,1,-,100%,0%,11,-,-,6,55%,1
7367,2023-12-16,sète,marquet luc,louis marty sète,3,hrytsenko danylo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7367,2023-12-16,sète,marquet luc,louis marty sète,4,gonzalez limon juan manuel,7,2,1,10,3,-,27,2,56%,33%,12,1,-,6,50%,1
7367,2023-12-16,sète,marquet luc,louis marty sète,7,garcia matthieu,-,-,-1,10,1,-,-,-,.,.,-,-,-,-,.,-
7367,2023-12-16,sète,marquet luc,louis marty sète,8,diop cheikh,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7367,2023-12-16,sète,marquet luc,louis marty sète,10,cardin célestin,13,3,-1,10,4,1,-,-,.,.,27,3,7,12,44%,-
7367,2023-12-16,sète,marquet luc,louis marty sète,11,rajoharivelo pépin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7367,2023-12-16,sète,marquet luc,louis marty sète,13,beriot timo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7367,2023-12-16,sète,marquet luc,louis marty sète,14,deveze romain (l),-,-,-1,-,-,-,14,1,64%,36%,-,-,-,-,.,-
7367,2023-12-16,sète,marquet luc,louis marty sète,16,martino gauchi matteo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7367,2023-12-16,sète,marquet luc,louis marty sète,17,zanotti lisandro,10,4,5,12,2,1,8,-,63%,50%,15,-,3,8,53%,1
7367,2023-12-16,sète,marquet luc,louis marty sète,18,kreek ardo,6,1,-,13,2,1,7,1,71%,57%,12,2,1,5,42%,-
7367,2023-12-16,sète,marquet luc,louis marty sète,19,rippert tibo,1,-,-,1,-,-,3,-,67%,67%,3,-,1,1,33%,-
7367,2023-12-16,sète,marquet luc,louis marty sète,,totals,44,11,10,68,12,3,60,4,62%,40%,80,6,12,38,48%,3
