Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7304,2023-11-04,nice,montagnon eric,louis marty sète,1,gonzalez panton javier,1,-,-1,12,2,-,-,-,.,.,3,-,-,1,33%,-
7304,2023-11-04,nice,montagnon eric,louis marty sète,2,le meur lilian (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7304,2023-11-04,nice,montagnon eric,louis marty sète,6,koprivica lazar,2,2,1,4,-,-,4,-,0%,0%,8,1,-,-,0%,2
7304,2023-11-04,nice,montagnon eric,louis marty sète,7,mora hugo,-,-,-,5,-,-,-,-,.,.,1,-,-,-,0%,-
7304,2023-11-04,nice,montagnon eric,louis marty sète,8,rebeyrol françois,4,-,-1,7,1,-,26,1,46%,23%,11,1,2,4,36%,-
7304,2023-11-04,nice,montagnon eric,louis marty sète,9,machado paolinetti luis,3,1,1,5,-,-,-,-,.,.,11,1,1,3,27%,-
7304,2023-11-04,nice,montagnon eric,louis marty sète,10,medina franco valentin,2,-,-,2,-,-,-,-,.,.,6,2,-,2,33%,-
7304,2023-11-04,nice,montagnon eric,louis marty sète,11,currie landon (l),-,-,-4,-,-,-,22,4,45%,32%,-,-,-,-,.,-
7304,2023-11-04,nice,montagnon eric,louis marty sète,12,ah kong rodney-ken,7,1,7,10,-,-,1,-,0%,0%,8,-,-,5,63%,2
7304,2023-11-04,nice,montagnon eric,louis marty sète,15,hirsch simon,8,3,3,4,-,-,-,-,.,.,18,4,1,6,33%,2
7304,2023-11-04,nice,montagnon eric,louis marty sète,17,todua valerii,8,3,6,4,2,-,1,-,100%,100%,6,-,-,6,100%,2
7304,2023-11-04,nice,montagnon eric,louis marty sète,23,schalk mattéo,2,-,-2,5,1,-,8,-,38%,25%,9,3,-,2,22%,-
7304,2023-11-04,nice,montagnon eric,louis marty sète,,totals,37,10,10,58,6,-,62,5,42%,26%,81,12,4,29,36%,8
