Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7411,2024-01-27,chaumont,prandi silvano,trocardière rezé,1,worsley joseph,2,2,1,11,1,-,-,-,.,.,-,-,-,-,.,2
7411,2024-01-27,chaumont,prandi silvano,trocardière rezé,2,durand théo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7411,2024-01-27,chaumont,prandi silvano,trocardière rezé,4,liot tom,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7411,2024-01-27,chaumont,prandi silvano,trocardière rezé,5,marshman michael,10,3,8,17,1,1,-,-,.,.,14,-,1,7,50%,2
7411,2024-01-27,chaumont,prandi silvano,trocardière rezé,7,suihkonen niko,4,2,-,10,1,1,18,-,56%,50%,11,-,3,2,18%,1
7411,2024-01-27,chaumont,prandi silvano,trocardière rezé,9,toledo pierre,1,1,1,-,-,-,-,-,.,.,1,-,-,1,100%,-
7411,2024-01-27,chaumont,prandi silvano,trocardière rezé,10,mc donnell daniel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7411,2024-01-27,chaumont,prandi silvano,trocardière rezé,12,almeida cardoso victor,15,7,3,10,4,1,22,1,45%,32%,26,2,5,13,50%,1
7411,2024-01-27,chaumont,prandi silvano,trocardière rezé,15,gasman patrick,5,2,2,13,3,-,-,-,.,.,5,-,-,4,80%,1
7411,2024-01-27,chaumont,prandi silvano,trocardière rezé,16,sestan filip,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7411,2024-01-27,chaumont,prandi silvano,trocardière rezé,19,closter sebastian (l),-,-,-,-,-,-,8,-,25%,25%,-,-,-,-,.,-
7411,2024-01-27,chaumont,prandi silvano,trocardière rezé,20,lecat julien,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7411,2024-01-27,chaumont,prandi silvano,trocardière rezé,23,indra patrik,17,8,13,12,2,-,-,-,.,.,21,2,-,14,67%,3
7411,2024-01-27,chaumont,prandi silvano,trocardière rezé,,totals,54,25,28,73,12,3,48,1,46%,38%,78,4,9,41,53%,10
