Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7317,2023-11-11,montpellier,tubertini lorenzo,pierre favre saint-jean d'illac,2,christiany denis,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7317,2023-11-11,montpellier,tubertini lorenzo,pierre favre saint-jean d'illac,3,tizi oualou amir,2,1,-2,8,2,-,1,-,0%,0%,3,2,-,1,33%,1
7317,2023-11-11,montpellier,tubertini lorenzo,pierre favre saint-jean d'illac,5,reichert moritz,13,5,7,17,4,2,9,-,44%,0%,15,-,2,11,73%,-
7317,2023-11-11,montpellier,tubertini lorenzo,pierre favre saint-jean d'illac,6,demyanenko danny,7,4,5,12,2,1,1,-,100%,100%,7,-,-,6,86%,-
7317,2023-11-11,montpellier,tubertini lorenzo,pierre favre saint-jean d'illac,7,gomez german,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
7317,2023-11-11,montpellier,tubertini lorenzo,pierre favre saint-jean d'illac,10,ruiz posadas daniel (l),-,-,-1,-,-,-,16,1,44%,25%,-,-,-,-,.,-
7317,2023-11-11,montpellier,tubertini lorenzo,pierre favre saint-jean d'illac,11,seddik joris,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7317,2023-11-11,montpellier,tubertini lorenzo,pierre favre saint-jean d'illac,12,spano nathan,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
7317,2023-11-11,montpellier,tubertini lorenzo,pierre favre saint-jean d'illac,14,le goff nicolas,6,2,5,9,-,-,-,-,.,.,8,-,1,4,50%,2
7317,2023-11-11,montpellier,tubertini lorenzo,pierre favre saint-jean d'illac,15,laurent eliott,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7317,2023-11-11,montpellier,tubertini lorenzo,pierre favre saint-jean d'illac,17,marttila luka,9,4,3,11,2,1,14,1,43%,21%,14,1,2,8,57%,-
7317,2023-11-11,montpellier,tubertini lorenzo,pierre favre saint-jean d'illac,74,dimitrov dimitar,21,14,19,15,1,7,-,-,.,.,14,1,-,11,79%,3
7317,2023-11-11,montpellier,tubertini lorenzo,pierre favre saint-jean d'illac,,totals,58,30,36,74,11,11,41,2,44%,20%,61,4,5,41,67%,6
