Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7458,2024-03-15,chaumont,prandi silvano,palestra chaumont,1,worsley joseph,5,4,3,13,2,2,-,-,.,.,4,-,-,2,50%,1
7458,2024-03-15,chaumont,prandi silvano,palestra chaumont,2,durand théo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7458,2024-03-15,chaumont,prandi silvano,palestra chaumont,4,liot tom,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7458,2024-03-15,chaumont,prandi silvano,palestra chaumont,5,marshman michael,5,1,3,11,1,-,1,-,0%,0%,6,-,1,4,67%,1
7458,2024-03-15,chaumont,prandi silvano,palestra chaumont,7,suihkonen niko,9,2,6,7,1,-,20,-,65%,35%,17,-,2,8,47%,1
7458,2024-03-15,chaumont,prandi silvano,palestra chaumont,9,toledo pierre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7458,2024-03-15,chaumont,prandi silvano,palestra chaumont,10,mc donnell daniel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7458,2024-03-15,chaumont,prandi silvano,palestra chaumont,12,almeida cardoso victor,12,6,5,15,3,1,9,1,33%,11%,18,1,2,11,61%,-
7458,2024-03-15,chaumont,prandi silvano,palestra chaumont,15,gasman patrick,8,3,3,13,3,2,2,-,100%,0%,10,1,1,5,50%,1
7458,2024-03-15,chaumont,prandi silvano,palestra chaumont,16,sestan filip,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7458,2024-03-15,chaumont,prandi silvano,palestra chaumont,19,closter sebastian (l),-,-,-2,-,-,-,19,2,37%,16%,-,-,-,-,.,-
7458,2024-03-15,chaumont,prandi silvano,palestra chaumont,20,lecat julien,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7458,2024-03-15,chaumont,prandi silvano,palestra chaumont,23,indra patrik,18,9,13,14,2,2,-,-,.,.,26,-,3,15,58%,1
7458,2024-03-15,chaumont,prandi silvano,palestra chaumont,,totals,57,25,31,73,12,7,51,3,49%,22%,81,2,9,45,56%,5
