Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7382,2024-01-03,poitiers,donat brice,andré brouat toulouse,2,cannessant tom (l),-,-,-4,-,-,-,26,4,35%,4%,-,-,-,-,.,-
7382,2024-01-03,poitiers,donat brice,andré brouat toulouse,3,noda blanco sergio (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7382,2024-01-03,poitiers,donat brice,andré brouat toulouse,5,concepcion rojas javier octavio,16,2,10,11,4,1,4,-,0%,0%,15,1,1,12,80%,3
7382,2024-01-03,poitiers,donat brice,andré brouat toulouse,6,elser  mathias,17,5,7,21,3,1,20,2,40%,25%,33,4,1,15,45%,1
7382,2024-01-03,poitiers,donat brice,andré brouat toulouse,8,walsh brett,5,4,2,23,2,3,-,-,.,.,5,1,-,2,40%,-
7382,2024-01-03,poitiers,donat brice,andré brouat toulouse,10,thoral thibaut,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7382,2024-01-03,poitiers,donat brice,andré brouat toulouse,11,brahim adam,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7382,2024-01-03,poitiers,donat brice,andré brouat toulouse,15,raptis alexandros,12,5,2,19,3,1,44,4,18%,7%,29,1,2,8,28%,3
7382,2024-01-03,poitiers,donat brice,andré brouat toulouse,17,toy metin,20,5,12,13,4,1,2,-,0%,0%,34,3,1,18,53%,1
7382,2024-01-03,poitiers,donat brice,andré brouat toulouse,21,howe jackson,18,10,18,11,-,-,1,-,0%,0%,11,-,-,9,82%,9
7382,2024-01-03,poitiers,donat brice,andré brouat toulouse,22,piskacek ondrej,-,-,-1,5,1,-,-,-,.,.,-,-,-,-,.,-
7382,2024-01-03,poitiers,donat brice,andré brouat toulouse,23,roatta maxime,-,-,-1,5,1,-,-,-,.,.,-,-,-,-,.,-
7382,2024-01-03,poitiers,donat brice,andré brouat toulouse,,totals,88,31,45,108,18,7,97,10,26%,9%,127,10,5,64,50%,17
