Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7423,2024-02-10,st-nazaire,leonaldo roberley luiz,louis marty sète,1,ewert jordan,13,3,1,17,3,-,33,1,36%,27%,31,3,5,13,42%,-
7423,2024-02-10,st-nazaire,leonaldo roberley luiz,louis marty sète,2,halle titouan,22,14,13,15,1,3,28,2,54%,25%,32,2,4,16,50%,3
7423,2024-02-10,st-nazaire,leonaldo roberley luiz,louis marty sète,3,burel nicolas,6,4,5,5,-,-,-,-,.,.,8,-,1,4,50%,2
7423,2024-02-10,st-nazaire,leonaldo roberley luiz,louis marty sète,4,mendes spencer helder roni,9,4,8,18,1,1,-,-,.,.,8,-,-,7,88%,1
7423,2024-02-10,st-nazaire,leonaldo roberley luiz,louis marty sète,5,ensing kyle,20,7,10,16,5,3,-,-,.,.,37,3,2,15,41%,2
7423,2024-02-10,st-nazaire,leonaldo roberley luiz,louis marty sète,6,leon henri ,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7423,2024-02-10,st-nazaire,leonaldo roberley luiz,louis marty sète,10,varier liam,-,-,-1,20,-,-,1,-,0%,0%,1,-,1,-,0%,-
7423,2024-02-10,st-nazaire,leonaldo roberley luiz,louis marty sète,11,schnitzer jordan,9,4,2,8,4,-,-,-,.,.,14,2,1,7,50%,2
7423,2024-02-10,st-nazaire,leonaldo roberley luiz,louis marty sète,12,martins lourenco,-,-,-1,-,-,-,2,-,0%,0%,1,-,1,-,0%,-
7423,2024-02-10,st-nazaire,leonaldo roberley luiz,louis marty sète,15,taramini audric,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
7423,2024-02-10,st-nazaire,leonaldo roberley luiz,louis marty sète,16,duee ludovic (l),-,-,-,-,-,-,14,-,43%,29%,-,-,-,-,.,-
7423,2024-02-10,st-nazaire,leonaldo roberley luiz,louis marty sète,19,zeljkovic ivan,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
7423,2024-02-10,st-nazaire,leonaldo roberley luiz,louis marty sète,,totals,79,36,37,103,14,7,78,3,42%,26%,132,10,15,62,47%,10
