Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7360,2023-12-09,sète,marquet luc,coubertin saint-nazaire,1,gauna maximiliano,10,1,7,13,2,-,-,-,.,.,17,-,1,8,47%,2
7360,2023-12-09,sète,marquet luc,coubertin saint-nazaire,3,hrytsenko danylo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7360,2023-12-09,sète,marquet luc,coubertin saint-nazaire,4,gonzalez limon juan manuel,8,2,-2,11,2,1,38,4,37%,13%,14,1,3,6,43%,1
7360,2023-12-09,sète,marquet luc,coubertin saint-nazaire,7,garcia matthieu,1,1,-2,8,3,-,-,-,.,.,-,-,-,-,.,1
7360,2023-12-09,sète,marquet luc,coubertin saint-nazaire,8,diop cheikh,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
7360,2023-12-09,sète,marquet luc,coubertin saint-nazaire,10,cardin célestin,28,8,21,17,4,5,1,-,100%,0%,44,2,1,23,52%,-
7360,2023-12-09,sète,marquet luc,coubertin saint-nazaire,11,rajoharivelo pépin,-,-,-2,5,2,-,-,-,.,.,-,-,-,-,.,-
7360,2023-12-09,sète,marquet luc,coubertin saint-nazaire,12,zolotukhin nikita ,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7360,2023-12-09,sète,marquet luc,coubertin saint-nazaire,13,beriot timo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7360,2023-12-09,sète,marquet luc,coubertin saint-nazaire,14,deveze romain (l),-,-,-1,-,-,-,18,1,61%,44%,-,-,-,-,.,-
7360,2023-12-09,sète,marquet luc,coubertin saint-nazaire,16,martino gauchi matteo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7360,2023-12-09,sète,marquet luc,coubertin saint-nazaire,17,zanotti lisandro,7,2,-1,13,3,-,20,3,35%,25%,18,1,1,7,39%,-
7360,2023-12-09,sète,marquet luc,coubertin saint-nazaire,18,kreek ardo,9,5,6,12,2,-,1,-,100%,100%,13,1,-,7,54%,2
7360,2023-12-09,sète,marquet luc,coubertin saint-nazaire,19,rippert tibo,3,-,-1,5,4,-,8,-,38%,25%,8,-,-,3,38%,-
7360,2023-12-09,sète,marquet luc,coubertin saint-nazaire,,totals,66,19,25,85,22,6,86,8,43%,24%,114,5,6,54,47%,6
