Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7296,2023-10-28,paris,storti fabio,pierre charpy paris 13,1,ossart raphaël,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7296,2023-10-28,paris,storti fabio,pierre charpy paris 13,2,motta paes kellian,1,-,-2,19,3,-,-,-,.,.,3,-,-,1,33%,-
7296,2023-10-28,paris,storti fabio,pierre charpy paris 13,4,renaud dimitri (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7296,2023-10-28,paris,storti fabio,pierre charpy paris 13,7,focard de fontefiguieres baptiste,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7296,2023-10-28,paris,storti fabio,pierre charpy paris 13,8,kovacevic nikola,9,3,5,14,1,1,21,1,38%,19%,21,1,1,8,38%,-
7296,2023-10-28,paris,storti fabio,pierre charpy paris 13,9,leclercq wenceslas,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7296,2023-10-28,paris,storti fabio,pierre charpy paris 13,11,corosine caelis,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7296,2023-10-28,paris,storti fabio,pierre charpy paris 13,13,miyaura kento ,23,7,10,14,7,2,-,-,.,.,34,2,4,20,59%,1
7296,2023-10-28,paris,storti fabio,pierre charpy paris 13,14,maase lukas,10,5,6,15,-,2,2,-,50%,50%,12,1,3,7,58%,1
7296,2023-10-28,paris,storti fabio,pierre charpy paris 13,17,panou joachim,18,9,12,18,4,4,29,1,34%,14%,26,-,1,14,54%,-
7296,2023-10-28,paris,storti fabio,pierre charpy paris 13,18,jurkovics mathaus,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7296,2023-10-28,paris,storti fabio,pierre charpy paris 13,21,kapur milorad (l),-,-,-2,-,-,-,20,2,55%,25%,-,-,-,-,.,-
7296,2023-10-28,paris,storti fabio,pierre charpy paris 13,22,cowell colton,-,-,-,-,-,-,2,-,50%,0%,-,-,-,-,.,-
7296,2023-10-28,paris,storti fabio,pierre charpy paris 13,24,wetter daniel,11,3,11,16,-,-,-,-,.,.,8,-,-,6,75%,5
7296,2023-10-28,paris,storti fabio,pierre charpy paris 13,,totals,72,27,40,96,15,9,74,4,42%,19%,104,4,9,56,54%,7
