Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7405,2024-01-19,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,1,ewert jordan,21,12,11,17,2,3,31,2,35%,16%,34,3,3,17,50%,1
7405,2024-01-19,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,2,halle titouan,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
7405,2024-01-19,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,3,burel nicolas,3,2,2,6,1,1,-,-,.,.,3,-,-,1,33%,1
7405,2024-01-19,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,4,mendes spencer helder roni,9,4,3,21,4,3,-,-,.,.,15,1,1,5,33%,1
7405,2024-01-19,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,5,ensing kyle,20,4,11,16,5,1,2,-,50%,50%,44,3,1,18,41%,1
7405,2024-01-19,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,6,leon henri ,1,-,-1,1,1,-,-,-,.,.,1,-,1,-,0%,1
7405,2024-01-19,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,10,varier liam,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7405,2024-01-19,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,11,schnitzer jordan,4,-,2,8,2,-,1,-,100%,100%,9,-,-,4,44%,-
7405,2024-01-19,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,12,martins lourenco,14,5,2,14,4,-,30,4,33%,23%,24,1,3,12,50%,2
7405,2024-01-19,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,13,isaacson quinn,2,-,-3,17,5,-,-,-,.,.,2,-,-,1,50%,1
7405,2024-01-19,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,15,taramini audric,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7405,2024-01-19,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,16,duee ludovic (l),-,-,-1,-,-,-,24,1,46%,21%,-,-,-,-,.,-
7405,2024-01-19,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,18,mortier hugo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7405,2024-01-19,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,19,zeljkovic ivan,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
7405,2024-01-19,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,,totals,74,27,24,102,26,8,88,7,39%,22%,132,8,9,58,44%,8
