Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7709,2024-04-17,chaumont,prandi silvano,robert grenon tours,1,worsley joseph,2,1,2,16,-,-,1,-,0%,0%,-,-,-,-,.,2
7709,2024-04-17,chaumont,prandi silvano,robert grenon tours,2,durand théo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7709,2024-04-17,chaumont,prandi silvano,robert grenon tours,4,liot tom,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7709,2024-04-17,chaumont,prandi silvano,robert grenon tours,5,marshman michael,1,1,-,7,1,1,1,-,0%,0%,-,-,-,-,.,-
7709,2024-04-17,chaumont,prandi silvano,robert grenon tours,7,suihkonen niko,7,2,-1,9,2,-,18,-,56%,28%,19,4,2,6,32%,1
7709,2024-04-17,chaumont,prandi silvano,robert grenon tours,9,toledo pierre,5,2,2,10,2,1,-,-,.,.,10,-,1,4,40%,-
7709,2024-04-17,chaumont,prandi silvano,robert grenon tours,10,mc donnell daniel,12,2,10,18,1,1,-,-,.,.,17,1,-,11,65%,-
7709,2024-04-17,chaumont,prandi silvano,robert grenon tours,12,almeida cardoso victor,7,1,-9,11,7,-,24,1,38%,13%,19,2,6,6,32%,1
7709,2024-04-17,chaumont,prandi silvano,robert grenon tours,15,gasman patrick,17,1,9,6,5,-,-,-,.,.,22,1,2,14,64%,3
7709,2024-04-17,chaumont,prandi silvano,robert grenon tours,16,sestan filip,3,-,-,6,2,-,12,1,8%,0%,3,-,-,3,100%,-
7709,2024-04-17,chaumont,prandi silvano,robert grenon tours,19,closter sebastian (l),-,-,-,-,-,-,23,-,48%,9%,-,-,-,-,.,-
7709,2024-04-17,chaumont,prandi silvano,robert grenon tours,20,lecat julien,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7709,2024-04-17,chaumont,prandi silvano,robert grenon tours,23,indra patrik,11,6,3,10,3,1,-,-,.,.,20,2,3,9,45%,1
7709,2024-04-17,chaumont,prandi silvano,robert grenon tours,,totals,65,16,16,93,23,4,79,2,39%,13%,110,10,14,53,48%,8
