Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7371,2023-12-30,tourcoing,rougeyron dorian,stab vélodrome roubaix,1,louchart edouard,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7371,2023-12-30,tourcoing,rougeyron dorian,stab vélodrome roubaix,2,loubeyre thibault (l),-,-,-1,-,-,-,16,1,69%,19%,-,-,-,-,.,-
7371,2023-12-30,tourcoing,rougeyron dorian,stab vélodrome roubaix,4,rodrigues wan der maas robson,12,2,3,14,4,-,20,2,65%,45%,26,1,2,11,42%,1
7371,2023-12-30,tourcoing,rougeyron dorian,stab vélodrome roubaix,5,hristoskov petar valentinov,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7371,2023-12-30,tourcoing,rougeyron dorian,stab vélodrome roubaix,6,lavigne tom,2,2,1,7,1,2,-,-,.,.,-,-,-,-,.,-
7371,2023-12-30,tourcoing,rougeyron dorian,stab vélodrome roubaix,7,giraudo matias,6,3,5,15,1,2,1,-,0%,0%,4,-,-,2,50%,2
7371,2023-12-30,tourcoing,rougeyron dorian,stab vélodrome roubaix,9,fasteland rune,9,2,8,11,-,-,2,-,100%,50%,10,-,1,8,80%,1
7371,2023-12-30,tourcoing,rougeyron dorian,stab vélodrome roubaix,11,roehrig simon,10,3,8,16,1,-,6,-,67%,67%,9,-,1,5,56%,5
7371,2023-12-30,tourcoing,rougeyron dorian,stab vélodrome roubaix,14,freimanis gustavs,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7371,2023-12-30,tourcoing,rougeyron dorian,stab vélodrome roubaix,16,koukartsev pablo,19,4,14,17,1,1,-,-,.,.,42,2,2,16,38%,2
7371,2023-12-30,tourcoing,rougeyron dorian,stab vélodrome roubaix,17,barnes ryley,-,-,-1,2,1,-,1,-,0%,0%,-,-,-,-,.,-
7371,2023-12-30,tourcoing,rougeyron dorian,stab vélodrome roubaix,19,quiroga lozada gonzalo,8,5,2,15,3,1,23,1,70%,52%,21,1,1,7,33%,-
7371,2023-12-30,tourcoing,rougeyron dorian,stab vélodrome roubaix,,totals,66,21,39,97,12,6,69,4,67%,42%,112,4,7,49,44%,11
