Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7380,2024-01-03,sète,marquet luc,louis marty sète,1,gauna maximiliano,7,1,4,14,1,-,-,-,.,.,11,1,1,6,55%,1
7380,2024-01-03,sète,marquet luc,louis marty sète,3,hrytsenko danylo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7380,2024-01-03,sète,marquet luc,louis marty sète,4,gonzalez limon juan manuel,16,5,10,22,4,2,33,-,64%,45%,29,-,2,14,48%,-
7380,2024-01-03,sète,marquet luc,louis marty sète,7,garcia matthieu,1,1,-,13,1,-,-,-,.,.,-,-,-,-,.,1
7380,2024-01-03,sète,marquet luc,louis marty sète,8,diop cheikh,13,5,6,15,2,2,-,-,.,.,23,2,3,10,43%,1
7380,2024-01-03,sète,marquet luc,louis marty sète,10,cardin célestin,4,2,2,1,-,-,-,-,.,.,7,1,1,4,57%,-
7380,2024-01-03,sète,marquet luc,louis marty sète,11,rajoharivelo pépin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7380,2024-01-03,sète,marquet luc,louis marty sète,13,beriot timo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7380,2024-01-03,sète,marquet luc,louis marty sète,14,deveze romain (l),-,-,-,-,-,-,13,-,77%,77%,-,-,-,-,.,-
7380,2024-01-03,sète,marquet luc,louis marty sète,16,martino gauchi matteo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7380,2024-01-03,sète,marquet luc,louis marty sète,17,zanotti lisandro,20,10,14,15,2,-,14,2,43%,21%,30,1,1,18,60%,2
7380,2024-01-03,sète,marquet luc,louis marty sète,18,kreek ardo,3,2,-3,14,3,-,-,-,.,.,7,-,3,2,29%,1
7380,2024-01-03,sète,marquet luc,louis marty sète,19,rippert tibo,-,-,-1,2,1,-,-,-,.,.,-,-,-,-,.,-
7380,2024-01-03,sète,marquet luc,louis marty sète,,totals,64,26,32,96,14,4,60,2,62%,47%,107,5,11,54,50%,6
