Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7337,2023-11-25,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,1,demirovic eldin,1,-,-1,4,-,-,13,1,38%,23%,3,1,-,1,33%,-
7337,2023-11-25,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,2,phelut corentin (l),-,-,-,-,-,-,22,-,59%,14%,-,-,-,-,.,-
7337,2023-11-25,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,6,morillon théo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7337,2023-11-25,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,7,da silva cédric,3,3,1,10,2,-,-,-,.,.,1,-,-,1,100%,2
7337,2023-11-25,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,8,alleix lucas,2,1,-,5,-,-,12,-,58%,33%,6,-,2,-,0%,2
7337,2023-11-25,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,9,tessier lucas,1,1,-,2,1,-,-,-,.,.,3,-,-,-,0%,1
7337,2023-11-25,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,10,walgenwitz dimitri,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7337,2023-11-25,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,12,bonnefoy gauthier,9,-,7,14,-,-,15,1,40%,20%,22,-,1,9,41%,-
7337,2023-11-25,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,13,lilembo lucas,9,-,-,9,2,-,-,-,.,.,22,3,4,9,41%,-
7337,2023-11-25,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,14,bultor daryl,10,3,5,12,3,1,-,-,.,.,15,2,-,8,53%,1
7337,2023-11-25,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,16,duwicquet mathis (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7337,2023-11-25,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,18,guerin augustin,1,1,-1,2,1,-,-,-,.,.,1,-,1,-,0%,1
7337,2023-11-25,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,19,demar jonas,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7337,2023-11-25,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,20,toure ibrahim,9,1,9,10,-,-,1,-,0%,0%,8,-,-,7,88%,2
7337,2023-11-25,saint-jean d'illac,guechou anisse,pierre favre saint-jean d'illac,,totals,45,10,20,68,9,1,63,2,49%,21%,81,6,8,35,43%,9
