Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7437,2024-02-24,nice,chalendar fabrice,gianmarchi-palmeira nice,1,gonzalez panton javier,3,-,1,12,2,-,1,-,0%,0%,2,-,-,2,100%,1
7437,2024-02-24,nice,chalendar fabrice,gianmarchi-palmeira nice,2,le meur lilian (l),-,-,-1,-,-,-,35,1,37%,17%,-,-,-,-,.,-
7437,2024-02-24,nice,chalendar fabrice,gianmarchi-palmeira nice,5,cudeville nathan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7437,2024-02-24,nice,chalendar fabrice,gianmarchi-palmeira nice,6,koprivica lazar,-,-,-1,1,-,-,1,1,0%,0%,-,-,-,-,.,-
7437,2024-02-24,nice,chalendar fabrice,gianmarchi-palmeira nice,7,mora hugo,-,-,-,6,-,-,-,-,.,.,-,-,-,-,.,-
7437,2024-02-24,nice,chalendar fabrice,gianmarchi-palmeira nice,8,rebeyrol françois,15,2,9,14,2,-,23,1,30%,17%,26,1,2,13,50%,2
7437,2024-02-24,nice,chalendar fabrice,gianmarchi-palmeira nice,10,medina franco valentin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7437,2024-02-24,nice,chalendar fabrice,gianmarchi-palmeira nice,12,ah kong rodney-ken,10,3,8,14,1,-,1,-,0%,0%,14,1,-,8,57%,2
7437,2024-02-24,nice,chalendar fabrice,gianmarchi-palmeira nice,14,namboue check-ethan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7437,2024-02-24,nice,chalendar fabrice,gianmarchi-palmeira nice,15,hirsch simon,17,7,8,15,5,2,-,-,.,.,28,1,3,12,43%,3
7437,2024-02-24,nice,chalendar fabrice,gianmarchi-palmeira nice,17,todua valerii,9,3,3,21,5,1,2,-,0%,0%,9,1,-,6,67%,2
7437,2024-02-24,nice,chalendar fabrice,gianmarchi-palmeira nice,23,schalk mattéo,16,6,10,12,2,-,17,-,71%,24%,38,2,2,15,39%,1
7437,2024-02-24,nice,chalendar fabrice,gianmarchi-palmeira nice,,totals,70,21,37,95,17,3,80,3,40%,18%,117,6,7,56,48%,11
