Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7427,2024-02-17,paris,matijasevic nikola,espace omnisports plessis-robinson,1,ossart raphaël,-,-,-1,2,1,-,-,-,.,.,-,-,-,-,.,-
7427,2024-02-17,paris,matijasevic nikola,espace omnisports plessis-robinson,2,motta paes kellian,8,6,7,14,-,3,1,-,100%,0%,6,1,-,3,50%,2
7427,2024-02-17,paris,matijasevic nikola,espace omnisports plessis-robinson,3,kai masato,3,-,2,4,1,-,-,-,.,.,3,-,-,3,100%,-
7427,2024-02-17,paris,matijasevic nikola,espace omnisports plessis-robinson,4,renaud dimitri (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7427,2024-02-17,paris,matijasevic nikola,espace omnisports plessis-robinson,5,kleynjans arthur ,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7427,2024-02-17,paris,matijasevic nikola,espace omnisports plessis-robinson,6,dosso namory,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7427,2024-02-17,paris,matijasevic nikola,espace omnisports plessis-robinson,7,focard de fontefiguieres baptiste,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7427,2024-02-17,paris,matijasevic nikola,espace omnisports plessis-robinson,8,kovacevic nikola,-,-,-,1,-,-,1,-,0%,0%,-,-,-,-,.,-
7427,2024-02-17,paris,matijasevic nikola,espace omnisports plessis-robinson,9,leclercq wenceslas,-,-,-1,2,1,-,-,-,.,.,-,-,-,-,.,-
7427,2024-02-17,paris,matijasevic nikola,espace omnisports plessis-robinson,11,corosine caelis,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7427,2024-02-17,paris,matijasevic nikola,espace omnisports plessis-robinson,12,vander gucht pierre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7427,2024-02-17,paris,matijasevic nikola,espace omnisports plessis-robinson,13,miyaura kento ,19,9,8,16,5,4,2,-,0%,0%,28,4,2,14,50%,1
7427,2024-02-17,paris,matijasevic nikola,espace omnisports plessis-robinson,14,maase lukas,3,1,1,12,2,-,2,-,50%,50%,3,-,-,3,100%,-
7427,2024-02-17,paris,matijasevic nikola,espace omnisports plessis-robinson,17,panou joachim,14,3,3,13,2,1,20,2,50%,30%,22,3,4,13,59%,-
7427,2024-02-17,paris,matijasevic nikola,espace omnisports plessis-robinson,18,jurkovics mathaus,1,-,-1,9,1,-,-,-,.,.,2,1,-,1,50%,-
7427,2024-02-17,paris,matijasevic nikola,espace omnisports plessis-robinson,20,conde barrios lucas,11,6,6,6,-,-,26,4,65%,46%,21,-,1,9,43%,2
7427,2024-02-17,paris,matijasevic nikola,espace omnisports plessis-robinson,21,kapur milorad (l),-,-,-1,-,-,-,16,1,56%,44%,-,-,-,-,.,-
7427,2024-02-17,paris,matijasevic nikola,espace omnisports plessis-robinson,24,wetter daniel,6,2,4,11,2,-,-,-,.,.,9,-,-,4,44%,2
7427,2024-02-17,paris,matijasevic nikola,espace omnisports plessis-robinson,,totals,65,27,27,90,15,8,68,7,56%,38%,94,9,7,50,53%,7
