Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7685,2024-04-06,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,3,faganas julien,1,1,1,5,-,1,-,-,.,.,-,-,-,-,.,-
7685,2024-04-06,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,5,nascimento dos santos leandro,10,5,8,18,1,-,-,-,.,.,8,-,1,6,75%,4
7685,2024-04-06,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,7,ramon luca (l),-,-,-3,-,-,-,27,3,44%,30%,1,-,-,-,0%,-
7685,2024-04-06,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,8,gabin alexandre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7685,2024-04-06,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,9,mendez nicolas,9,1,1,12,3,-,20,1,70%,55%,20,2,2,9,45%,-
7685,2024-04-06,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,10,drame neto aboubacar,26,8,20,24,3,1,1,-,100%,100%,34,1,2,23,68%,2
7685,2024-04-06,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,11,tammearu märt,13,7,6,14,2,-,25,-,44%,20%,36,2,3,13,36%,-
7685,2024-04-06,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,14,prevert  gildas,1,1,1,3,-,1,-,-,.,.,-,-,-,-,.,-
7685,2024-04-06,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,17,coric zeljko,7,5,5,24,2,3,1,-,0%,0%,4,-,-,3,75%,1
7685,2024-04-06,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,19,strehlau alexandre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7685,2024-04-06,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,20,klajmon jakub,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7685,2024-04-06,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,22,parkinson michael,13,4,13,12,-,1,-,-,.,.,8,-,-,6,75%,6
7685,2024-04-06,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,,totals,80,32,52,112,11,7,74,4,51%,34%,111,5,8,60,54%,13
