Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7301,2023-11-03,montpellier,tubertini lorenzo,robert grenon tours,2,christiany denis,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7301,2023-11-03,montpellier,tubertini lorenzo,robert grenon tours,3,tizi oualou amir,4,3,1,16,3,1,-,-,.,.,2,-,-,2,100%,1
7301,2023-11-03,montpellier,tubertini lorenzo,robert grenon tours,5,reichert moritz,17,4,9,19,2,-,36,2,39%,17%,35,1,3,16,46%,1
7301,2023-11-03,montpellier,tubertini lorenzo,robert grenon tours,6,demyanenko danny,7,2,2,17,2,1,1,-,0%,0%,8,3,-,2,25%,4
7301,2023-11-03,montpellier,tubertini lorenzo,robert grenon tours,7,gomez german,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
7301,2023-11-03,montpellier,tubertini lorenzo,robert grenon tours,10,ruiz posadas daniel (l),-,-,-2,-,-,-,24,2,54%,21%,-,-,-,-,.,-
7301,2023-11-03,montpellier,tubertini lorenzo,robert grenon tours,11,seddik joris,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7301,2023-11-03,montpellier,tubertini lorenzo,robert grenon tours,12,spano nathan,1,1,-,4,1,1,-,-,.,.,-,-,-,-,.,-
7301,2023-11-03,montpellier,tubertini lorenzo,robert grenon tours,14,le goff nicolas,11,3,9,11,1,-,-,-,.,.,12,1,-,7,58%,4
7301,2023-11-03,montpellier,tubertini lorenzo,robert grenon tours,15,laurent eliott,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7301,2023-11-03,montpellier,tubertini lorenzo,robert grenon tours,17,marttila luka,23,10,9,23,3,2,26,5,50%,15%,36,4,2,20,56%,1
7301,2023-11-03,montpellier,tubertini lorenzo,robert grenon tours,74,dimitrov dimitar,18,6,12,21,4,1,1,-,100%,100%,33,1,1,15,45%,2
7301,2023-11-03,montpellier,tubertini lorenzo,robert grenon tours,,totals,81,29,39,112,17,6,88,9,47%,18%,126,10,6,62,49%,13
