Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7365,2023-12-16,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,1,firkal' julius,5,3,-,9,2,-,18,-,44%,44%,7,2,1,3,43%,2
7365,2023-12-16,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,2,ripoche arthur,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7365,2023-12-16,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,4,mukelenge jérémie,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7365,2023-12-16,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,5,jeanlys samuel,5,-,-3,5,3,-,1,-,0%,0%,20,1,4,3,15%,2
7365,2023-12-16,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,6,debes julian (l),-,-,-2,-,-,-,20,2,40%,25%,-,-,-,-,.,-
7365,2023-12-16,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,7,iglesias arturo,5,3,2,16,1,1,-,-,.,.,5,1,1,3,60%,1
7365,2023-12-16,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,10,paofai nohoarii,8,3,6,12,1,1,2,-,50%,0%,14,-,1,5,36%,2
7365,2023-12-16,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,11,gnenegbe yao,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7365,2023-12-16,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,13,wa-bala joevin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7365,2023-12-16,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,14,wounembaina nathan,11,4,4,12,2,-,27,2,56%,30%,20,2,1,11,55%,-
7365,2023-12-16,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,15,ponsin arsène,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7365,2023-12-16,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,16,canovas nathan,17,5,11,11,2,-,10,-,20%,0%,27,1,3,15,56%,2
7365,2023-12-16,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,17,de jesus louis,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7365,2023-12-16,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,19,dusautoir victor,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7365,2023-12-16,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,20,henry mederic,8,3,5,17,2,-,1,-,0%,0%,10,1,-,5,50%,3
7365,2023-12-16,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,25,jouffroy quentin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7365,2023-12-16,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,,totals,59,21,23,82,13,2,79,4,43%,27%,103,8,11,45,44%,12
