Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7325,2023-11-14,poitiers,donat brice,lawson body poitiers,2,cannessant tom (l),-,-,-,-,-,-,18,-,61%,33%,-,-,-,-,.,-
7325,2023-11-14,poitiers,donat brice,lawson body poitiers,3,noda blanco sergio,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7325,2023-11-14,poitiers,donat brice,lawson body poitiers,5,concepcion rojas javier octavio,7,-,5,8,2,-,-,-,.,.,11,-,-,6,55%,1
7325,2023-11-14,poitiers,donat brice,lawson body poitiers,6,elser  mathias,4,1,-3,6,2,1,10,-,40%,30%,15,4,1,2,13%,1
7325,2023-11-14,poitiers,donat brice,lawson body poitiers,8,walsh brett,-,-,-3,11,3,-,-,-,.,.,-,-,-,-,.,-
7325,2023-11-14,poitiers,donat brice,lawson body poitiers,10,thoral thibaut,1,-,-1,3,-,-,8,-,63%,13%,6,-,2,1,17%,-
7325,2023-11-14,poitiers,donat brice,lawson body poitiers,15,raptis alexandros,11,3,7,12,2,1,28,1,29%,18%,17,-,1,9,53%,1
7325,2023-11-14,poitiers,donat brice,lawson body poitiers,17,toy metin,12,3,2,9,2,-,-,-,.,.,29,3,5,11,38%,1
7325,2023-11-14,poitiers,donat brice,lawson body poitiers,21,howe jackson,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7325,2023-11-14,poitiers,donat brice,lawson body poitiers,22,piskacek ondrej,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7325,2023-11-14,poitiers,donat brice,lawson body poitiers,23,roatta maxime,8,1,6,10,1,-,2,-,100%,100%,12,1,-,7,58%,1
7325,2023-11-14,poitiers,donat brice,lawson body poitiers,,totals,43,8,13,59,12,2,66,1,45%,26%,90,8,9,36,40%,5
