Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7448,2024-03-09,toulouse,duflos patrick,andré brouat toulouse,1,quinquis ugo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7448,2024-03-09,toulouse,duflos patrick,andré brouat toulouse,4,michel axel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7448,2024-03-09,toulouse,duflos patrick,andré brouat toulouse,5,fabrowski quentin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7448,2024-03-09,toulouse,duflos patrick,andré brouat toulouse,6,pagerie jules (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7448,2024-03-09,toulouse,duflos patrick,andré brouat toulouse,7,chirivino  maximiliano,4,2,2,15,2,-,1,-,0%,0%,4,-,-,3,75%,1
7448,2024-03-09,toulouse,duflos patrick,andré brouat toulouse,8,feral nathan,1,1,-1,5,2,1,-,-,.,.,-,-,-,-,.,-
7448,2024-03-09,toulouse,duflos patrick,andré brouat toulouse,9,picard  tom,8,3,5,11,2,1,21,-,48%,5%,16,-,1,6,38%,1
7448,2024-03-09,toulouse,duflos patrick,andré brouat toulouse,10,hervoir maxime,10,3,6,12,2,1,17,-,53%,29%,17,1,1,8,47%,1
7448,2024-03-09,toulouse,duflos patrick,andré brouat toulouse,11,winkelmuller julien,19,5,14,11,1,-,-,-,.,.,34,3,1,19,56%,-
7448,2024-03-09,toulouse,duflos patrick,andré brouat toulouse,12,krage florian,11,2,9,9,1,-,-,-,.,.,12,-,1,10,83%,1
7448,2024-03-09,toulouse,duflos patrick,andré brouat toulouse,15,nack minyem lohan,4,2,-,13,3,-,-,-,.,.,7,1,-,2,29%,2
7448,2024-03-09,toulouse,duflos patrick,andré brouat toulouse,18,santucci facundo (l),-,-,-,-,-,-,14,-,71%,36%,-,-,-,-,.,-
7448,2024-03-09,toulouse,duflos patrick,andré brouat toulouse,19,bouchez alexandre,1,-,-,-,-,-,2,-,50%,50%,4,-,1,1,25%,-
7448,2024-03-09,toulouse,duflos patrick,andré brouat toulouse,20,braunsteffer thibault,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7448,2024-03-09,toulouse,duflos patrick,andré brouat toulouse,,totals,58,18,35,76,13,3,55,-,55%,22%,94,5,5,49,52%,6
