Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7439,2024-02-24,narbonne,redwitz rafael,pierre charpy paris 13,1,mosquera galvis ronnie stewar,2,-,1,3,-,-,7,-,29%,14%,5,-,1,2,40%,-
7439,2024-02-24,narbonne,redwitz rafael,pierre charpy paris 13,4,hoff mikkel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7439,2024-02-24,narbonne,redwitz rafael,pierre charpy paris 13,6,lopez rios josue de jesus ,7,3,1,6,3,-,13,1,8%,0%,11,-,2,5,45%,2
7439,2024-02-24,narbonne,redwitz rafael,pierre charpy paris 13,7,cagliari daniel,9,1,-,6,4,-,-,-,.,.,16,1,4,9,56%,-
7439,2024-02-24,narbonne,redwitz rafael,pierre charpy paris 13,8,patte liam,5,-,1,6,2,-,15,-,40%,27%,11,-,2,4,36%,1
7439,2024-02-24,narbonne,redwitz rafael,pierre charpy paris 13,10,dagostino kyle (l),-,-,-1,-,-,-,15,1,40%,20%,-,-,-,-,.,-
7439,2024-02-24,narbonne,redwitz rafael,pierre charpy paris 13,11,dijoud tanguy,2,-,-3,8,4,-,1,-,100%,0%,4,-,1,1,25%,1
7439,2024-02-24,narbonne,redwitz rafael,pierre charpy paris 13,12,kolev nikolay,7,3,-,8,4,2,1,-,0%,0%,7,1,2,4,57%,1
7439,2024-02-24,narbonne,redwitz rafael,pierre charpy paris 13,13,njok samuel,1,1,-1,7,2,1,-,-,.,.,-,-,-,-,.,-
7439,2024-02-24,narbonne,redwitz rafael,pierre charpy paris 13,16,rodriguez kévin,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
7439,2024-02-24,narbonne,redwitz rafael,pierre charpy paris 13,21,tatarov georgi,5,-,-2,5,3,-,10,1,10%,0%,18,1,2,5,28%,-
7439,2024-02-24,narbonne,redwitz rafael,pierre charpy paris 13,,totals,38,8,-4,51,22,3,62,3,27%,13%,72,3,14,30,42%,5
