Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7398,2024-01-13,paris,matijasevic nikola,pierre charpy paris 13,1,ossart raphaël,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
7398,2024-01-13,paris,matijasevic nikola,pierre charpy paris 13,2,motta paes kellian,4,2,-,11,2,1,-,-,.,.,5,2,-,1,20%,2
7398,2024-01-13,paris,matijasevic nikola,pierre charpy paris 13,3,kai masato,-,-,-3,6,1,-,3,1,0%,0%,1,1,-,-,0%,-
7398,2024-01-13,paris,matijasevic nikola,pierre charpy paris 13,4,renaud dimitri (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7398,2024-01-13,paris,matijasevic nikola,pierre charpy paris 13,7,focard de fontefiguieres baptiste,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7398,2024-01-13,paris,matijasevic nikola,pierre charpy paris 13,8,kovacevic nikola,5,3,-,9,1,-,16,2,38%,13%,12,-,2,5,42%,-
7398,2024-01-13,paris,matijasevic nikola,pierre charpy paris 13,11,corosine caelis,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7398,2024-01-13,paris,matijasevic nikola,pierre charpy paris 13,13,miyaura kento ,19,12,5,19,5,3,-,-,.,.,35,3,6,15,43%,1
7398,2024-01-13,paris,matijasevic nikola,pierre charpy paris 13,14,maase lukas,10,3,8,12,2,-,-,-,.,.,10,-,-,8,80%,2
7398,2024-01-13,paris,matijasevic nikola,pierre charpy paris 13,17,panou joachim,14,6,5,15,3,-,29,2,34%,10%,28,2,2,13,46%,1
7398,2024-01-13,paris,matijasevic nikola,pierre charpy paris 13,18,jurkovics mathaus,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7398,2024-01-13,paris,matijasevic nikola,pierre charpy paris 13,20,conde barrios lucas,1,1,-2,1,1,-,7,-,29%,14%,6,1,1,-,0%,1
7398,2024-01-13,paris,matijasevic nikola,pierre charpy paris 13,21,kapur milorad (l),-,-,-3,-,-,-,16,3,38%,19%,-,-,-,-,.,-
7398,2024-01-13,paris,matijasevic nikola,pierre charpy paris 13,24,wetter daniel,7,4,6,7,-,-,-,-,.,.,5,-,1,2,40%,5
7398,2024-01-13,paris,matijasevic nikola,pierre charpy paris 13,,totals,60,31,16,81,15,4,71,8,34%,13%,102,9,12,44,43%,12
