Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7326,2023-11-14,toulouse,duflos patrick,andré brouat toulouse,1,quinquis ugo,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
7326,2023-11-14,toulouse,duflos patrick,andré brouat toulouse,2,karyagin denis,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7326,2023-11-14,toulouse,duflos patrick,andré brouat toulouse,4,michel axel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7326,2023-11-14,toulouse,duflos patrick,andré brouat toulouse,5,fabrowski quentin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7326,2023-11-14,toulouse,duflos patrick,andré brouat toulouse,6,pagerie jules,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7326,2023-11-14,toulouse,duflos patrick,andré brouat toulouse,7,chirivino  maximiliano,2,2,2,19,-,2,-,-,.,.,-,-,-,-,.,-
7326,2023-11-14,toulouse,duflos patrick,andré brouat toulouse,8,feral nathan,-,-,-2,2,2,-,-,-,.,.,-,-,-,-,.,-
7326,2023-11-14,toulouse,duflos patrick,andré brouat toulouse,9,picard  tom,8,3,2,12,1,1,9,1,56%,33%,12,1,3,6,50%,1
7326,2023-11-14,toulouse,duflos patrick,andré brouat toulouse,10,hervoir maxime,9,5,1,10,4,-,14,-,71%,57%,20,2,2,8,40%,1
7326,2023-11-14,toulouse,duflos patrick,andré brouat toulouse,11,winkelmuller julien,13,4,9,8,-,1,1,1,0%,0%,20,1,2,11,55%,1
7326,2023-11-14,toulouse,duflos patrick,andré brouat toulouse,12,krage florian,8,2,6,14,2,-,-,-,.,.,8,-,-,6,75%,2
7326,2023-11-14,toulouse,duflos patrick,andré brouat toulouse,15,nack minyem lohan,3,-,-1,7,1,-,1,-,100%,100%,7,2,1,3,43%,-
7326,2023-11-14,toulouse,duflos patrick,andré brouat toulouse,16,nomaï lény (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7326,2023-11-14,toulouse,duflos patrick,andré brouat toulouse,18,santucci facundo (l),-,-,-1,-,-,-,19,1,63%,32%,-,-,-,-,.,-
7326,2023-11-14,toulouse,duflos patrick,andré brouat toulouse,19,bouchez alexandre,1,1,-,-,-,-,-,-,.,.,2,-,1,1,50%,-
7326,2023-11-14,toulouse,duflos patrick,andré brouat toulouse,20,braunsteffer thibault,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7326,2023-11-14,toulouse,duflos patrick,andré brouat toulouse,,totals,44,17,15,73,11,4,44,3,64%,41%,69,6,9,35,51%,5
