Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
7309,2023-11-07,montpellier,tubertini lorenzo,chaban delmas castelnau-le-lez,2,christiany denis,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7309,2023-11-07,montpellier,tubertini lorenzo,chaban delmas castelnau-le-lez,3,tizi oualou amir,3,3,-1,12,2,2,1,-,0%,0%,3,2,-,-,0%,1
7309,2023-11-07,montpellier,tubertini lorenzo,chaban delmas castelnau-le-lez,4,quiot florent (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7309,2023-11-07,montpellier,tubertini lorenzo,chaban delmas castelnau-le-lez,5,reichert moritz,15,6,11,12,1,2,11,1,18%,9%,21,1,1,12,57%,1
7309,2023-11-07,montpellier,tubertini lorenzo,chaban delmas castelnau-le-lez,6,demyanenko danny,7,3,2,15,4,2,-,-,.,.,6,-,1,4,67%,1
7309,2023-11-07,montpellier,tubertini lorenzo,chaban delmas castelnau-le-lez,7,gomez german,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7309,2023-11-07,montpellier,tubertini lorenzo,chaban delmas castelnau-le-lez,10,ruiz posadas daniel (l),-,-,-5,-,-,-,30,5,47%,17%,-,-,-,-,.,-
7309,2023-11-07,montpellier,tubertini lorenzo,chaban delmas castelnau-le-lez,11,seddik joris,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7309,2023-11-07,montpellier,tubertini lorenzo,chaban delmas castelnau-le-lez,12,spano nathan,-,-,-,4,-,-,-,-,.,.,-,-,-,-,.,-
7309,2023-11-07,montpellier,tubertini lorenzo,chaban delmas castelnau-le-lez,14,le goff nicolas,6,4,5,6,1,-,2,-,50%,0%,6,-,-,3,50%,3
7309,2023-11-07,montpellier,tubertini lorenzo,chaban delmas castelnau-le-lez,15,laurent eliott,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
7309,2023-11-07,montpellier,tubertini lorenzo,chaban delmas castelnau-le-lez,17,marttila luka,9,2,5,14,4,1,12,-,42%,42%,13,-,-,8,62%,-
7309,2023-11-07,montpellier,tubertini lorenzo,chaban delmas castelnau-le-lez,74,dimitrov dimitar,19,7,11,16,5,1,-,-,.,.,23,1,2,15,65%,3
7309,2023-11-07,montpellier,tubertini lorenzo,chaban delmas castelnau-le-lez,,totals,59,25,28,79,17,8,56,6,39%,20%,72,4,4,42,58%,9
