Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4756,2020-10-02,tourcoing,motta paes mauricio,pierre dumortier tourcoing,1,lemay julien (l),-,-,-,-,-,-,11,-,91%,64%,-,-,-,-,.,-
4756,2020-10-02,tourcoing,motta paes mauricio,pierre dumortier tourcoing,4,legrand  julien  (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4756,2020-10-02,tourcoing,motta paes mauricio,pierre dumortier tourcoing,5,manuohalalo loic,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4756,2020-10-02,tourcoing,motta paes mauricio,pierre dumortier tourcoing,7,palonsky luciano,7,1,-1,11,3,-,11,1,45%,36%,20,3,1,7,35%,-
4756,2020-10-02,tourcoing,motta paes mauricio,pierre dumortier tourcoing,8,coulet eliot,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4756,2020-10-02,tourcoing,motta paes mauricio,pierre dumortier tourcoing,9,loser agustin,17,7,15,14,2,-,1,-,0%,0%,16,-,-,13,81%,4
4756,2020-10-02,tourcoing,motta paes mauricio,pierre dumortier tourcoing,10,martins lourenco,1,1,1,4,-,1,3,-,67%,33%,-,-,-,-,.,-
4756,2020-10-02,tourcoing,motta paes mauricio,pierre dumortier tourcoing,11,roehrig simon,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4756,2020-10-02,tourcoing,motta paes mauricio,pierre dumortier tourcoing,12,cardenas julio,14,4,9,7,3,-,22,-,45%,23%,17,-,2,13,76%,1
4756,2020-10-02,tourcoing,motta paes mauricio,pierre dumortier tourcoing,13,lilembo lucas,1,1,1,-,-,-,-,-,.,.,1,-,-,1,100%,-
4756,2020-10-02,tourcoing,motta paes mauricio,pierre dumortier tourcoing,14,bultor daryl,6,1,1,14,4,1,1,-,0%,0%,8,-,1,5,63%,-
4756,2020-10-02,tourcoing,motta paes mauricio,pierre dumortier tourcoing,15,sanchez matias,-,-,-2,14,2,-,-,-,.,.,1,-,-,-,0%,-
4756,2020-10-02,tourcoing,motta paes mauricio,pierre dumortier tourcoing,19,starovic sasa,10,5,8,10,2,-,1,-,100%,100%,17,-,-,8,47%,2
4756,2020-10-02,tourcoing,motta paes mauricio,pierre dumortier tourcoing,20,bray théo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4756,2020-10-02,tourcoing,motta paes mauricio,pierre dumortier tourcoing,,totals,56,20,32,74,16,2,50,1,56%,36%,80,3,4,47,59%,7
