Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4885,2021-03-05,chaumont,prandi silvano,robert grenon tours,2,mergarejo osniel,21,7,13,17,4,2,24,2,21%,8%,32,1,1,18,56%,1
4885,2021-03-05,chaumont,prandi silvano,robert grenon tours,3,marshall steven,7,2,2,11,3,-,28,-,61%,29%,13,1,1,6,46%,1
4885,2021-03-05,chaumont,prandi silvano,robert grenon tours,4,jeanlys samuel,-,-,-,-,-,-,-,-,.,.,1,-,-,-,0%,-
4885,2021-03-05,chaumont,prandi silvano,robert grenon tours,5,laumon maxime,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4885,2021-03-05,chaumont,prandi silvano,robert grenon tours,6,corre raphaël,1,1,-3,15,4,1,1,-,0%,0%,1,-,-,-,0%,-
4885,2021-03-05,chaumont,prandi silvano,robert grenon tours,7,bouleau pierre (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4885,2021-03-05,chaumont,prandi silvano,robert grenon tours,8,fernandez jorge,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4885,2021-03-05,chaumont,prandi silvano,robert grenon tours,9,herrera jaime jesus,21,5,11,15,5,1,2,-,50%,50%,34,3,2,19,56%,1
4885,2021-03-05,chaumont,prandi silvano,robert grenon tours,10,mc donnell daniel,9,3,3,29,4,1,-,-,.,.,9,1,1,6,67%,2
4885,2021-03-05,chaumont,prandi silvano,robert grenon tours,12,repak martin,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
4885,2021-03-05,chaumont,prandi silvano,robert grenon tours,17,alonso roamy,14,7,11,10,2,-,2,-,50%,0%,13,-,1,10,77%,4
4885,2021-03-05,chaumont,prandi silvano,robert grenon tours,18,petrov georgi,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4885,2021-03-05,chaumont,prandi silvano,robert grenon tours,19,massimino franco (l),-,-,-1,-,-,-,17,1,59%,41%,-,-,-,-,.,-
4885,2021-03-05,chaumont,prandi silvano,robert grenon tours,,totals,73,25,36,99,22,5,74,3,46%,24%,103,6,6,59,57%,9
