Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4797,2021-01-05,tours,henno hubert,robert grenon tours,1,el graoui zouheir,10,5,2,12,2,-,22,2,41%,18%,23,3,1,9,39%,1
4797,2021-01-05,tours,henno hubert,robert grenon tours,2,lomba gilles,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4797,2021-01-05,tours,henno hubert,robert grenon tours,5,nascimento dos santos leandro,17,6,15,15,1,-,2,-,50%,0%,18,1,-,13,72%,4
4797,2021-01-05,tours,henno hubert,robert grenon tours,6,pelvet aymeric,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4797,2021-01-05,tours,henno hubert,robert grenon tours,8,chauvin gary,-,-,-1,2,-,-,1,1,0%,0%,-,-,-,-,.,-
4797,2021-01-05,tours,henno hubert,robert grenon tours,10,ventura machado pablo natan,5,2,3,6,1,-,5,-,40%,20%,7,-,1,5,71%,-
4797,2021-01-05,tours,henno hubert,robert grenon tours,11,toledo pierre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4797,2021-01-05,tours,henno hubert,robert grenon tours,12,bruckert thiebault,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4797,2021-01-05,tours,henno hubert,robert grenon tours,13,lemeur tanguy (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4797,2021-01-05,tours,henno hubert,robert grenon tours,14,wounembaina nathan,15,6,1,23,4,-,26,2,58%,42%,34,5,3,13,38%,2
4797,2021-01-05,tours,henno hubert,robert grenon tours,15,de oliveira montes da silva petrus,9,1,5,17,4,-,-,-,.,.,12,-,-,8,67%,1
4797,2021-01-05,tours,henno hubert,robert grenon tours,16,rossard nicolas (l),-,-,-1,-,-,-,31,1,61%,32%,-,-,-,-,.,-
4797,2021-01-05,tours,henno hubert,robert grenon tours,17,coric zeljko,3,3,2,15,1,-,-,-,.,.,2,-,-,1,50%,2
4797,2021-01-05,tours,henno hubert,robert grenon tours,19,udrys artur,20,7,8,13,3,-,1,-,100%,100%,38,4,5,17,45%,3
4797,2021-01-05,tours,henno hubert,robert grenon tours,,totals,79,30,34,103,16,-,88,6,53%,31%,134,13,10,66,49%,13
