Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4764,2020-10-06,tourcoing,motta paes mauricio,pierre charpy paris 13,1,lemay julien (l),-,-,-3,-,-,-,22,3,73%,59%,-,-,-,-,.,-
4764,2020-10-06,tourcoing,motta paes mauricio,pierre charpy paris 13,4,legrand  julien  (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4764,2020-10-06,tourcoing,motta paes mauricio,pierre charpy paris 13,7,palonsky luciano,5,-,-1,11,-,-,11,3,55%,45%,15,1,2,5,33%,-
4764,2020-10-06,tourcoing,motta paes mauricio,pierre charpy paris 13,8,coulet eliot,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
4764,2020-10-06,tourcoing,motta paes mauricio,pierre charpy paris 13,9,loser agustin,19,8,18,20,1,2,1,-,100%,0%,16,-,-,11,69%,6
4764,2020-10-06,tourcoing,motta paes mauricio,pierre charpy paris 13,10,martins lourenco,6,2,3,8,2,-,9,1,44%,33%,9,-,-,5,56%,1
4764,2020-10-06,tourcoing,motta paes mauricio,pierre charpy paris 13,11,roehrig simon,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4764,2020-10-06,tourcoing,motta paes mauricio,pierre charpy paris 13,12,cardenas julio,16,9,-,12,4,2,36,5,58%,33%,23,3,4,11,48%,3
4764,2020-10-06,tourcoing,motta paes mauricio,pierre charpy paris 13,13,lilembo lucas,2,1,1,1,1,-,-,-,.,.,3,-,-,2,67%,-
4764,2020-10-06,tourcoing,motta paes mauricio,pierre charpy paris 13,14,bultor daryl,13,6,8,13,3,1,1,-,100%,0%,16,1,1,12,75%,-
4764,2020-10-06,tourcoing,motta paes mauricio,pierre charpy paris 13,15,sanchez matias,5,4,3,19,2,2,-,-,.,.,1,-,-,-,0%,3
4764,2020-10-06,tourcoing,motta paes mauricio,pierre charpy paris 13,19,starovic sasa,16,4,13,22,2,-,1,-,100%,0%,22,1,-,13,59%,3
4764,2020-10-06,tourcoing,motta paes mauricio,pierre charpy paris 13,,totals,82,34,41,107,16,7,81,12,62%,41%,105,6,7,59,56%,16
