Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4853,2020-12-22,cannes,marquet luc,palais des victoires cannes la bocca,2,gruvaeus daniel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4853,2020-12-22,cannes,marquet luc,palais des victoires cannes la bocca,5,liot tom,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
4853,2020-12-22,cannes,marquet luc,palais des victoires cannes la bocca,6,aciobanitei robert-adrian,15,5,7,12,2,1,19,-,47%,21%,32,2,4,13,41%,1
4853,2020-12-22,cannes,marquet luc,palais des victoires cannes la bocca,7,klyamar oleksiy,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4853,2020-12-22,cannes,marquet luc,palais des victoires cannes la bocca,8,gelinski danilo,-,-,-,12,-,-,1,-,0%,0%,2,-,-,-,0%,-
4853,2020-12-22,cannes,marquet luc,palais des victoires cannes la bocca,9,koncilja danijel,9,2,8,12,1,1,-,-,.,.,11,-,-,6,55%,2
4853,2020-12-22,cannes,marquet luc,palais des victoires cannes la bocca,11,annicette wyllan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4853,2020-12-22,cannes,marquet luc,palais des victoires cannes la bocca,13,averill taylor,5,-,3,11,1,-,-,-,.,.,6,-,1,5,83%,-
4853,2020-12-22,cannes,marquet luc,palais des victoires cannes la bocca,14,mouiel  jérémie (l),-,-,-1,-,-,-,17,1,41%,24%,-,-,-,-,.,-
4853,2020-12-22,cannes,marquet luc,palais des victoires cannes la bocca,16,rodriguez kévin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4853,2020-12-22,cannes,marquet luc,palais des victoires cannes la bocca,18,williams lincoln,10,3,1,10,4,-,-,-,.,.,28,2,3,10,36%,-
4853,2020-12-22,cannes,marquet luc,palais des victoires cannes la bocca,19,lacassie florian,6,3,5,8,-,-,26,-,31%,27%,15,1,-,5,33%,1
4853,2020-12-22,cannes,marquet luc,palais des victoires cannes la bocca,,totals,45,13,23,67,8,2,63,1,38%,24%,94,5,8,39,41%,4
