Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4772,2020-10-10,ajaccio,ferrandez frédéric,u palatinu ajaccio,1,kolev ivan,8,2,6,8,1,-,12,-,25%,0%,10,1,-,8,80%,-
4772,2020-10-10,ajaccio,ferrandez frédéric,u palatinu ajaccio,4,moracchini clément,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4772,2020-10-10,ajaccio,ferrandez frédéric,u palatinu ajaccio,5,jouffroy quentin,5,1,3,8,1,-,-,-,.,.,3,-,1,2,67%,3
4772,2020-10-10,ajaccio,ferrandez frédéric,u palatinu ajaccio,6,quesque guillaume,-,-,-5,3,1,-,14,2,29%,21%,6,1,1,-,0%,-
4772,2020-10-10,ajaccio,ferrandez frédéric,u palatinu ajaccio,7,graham beau,9,4,8,10,-,1,1,-,0%,0%,9,-,1,5,56%,3
4772,2020-10-10,ajaccio,ferrandez frédéric,u palatinu ajaccio,8,rebeyrol françois,6,2,5,12,1,1,18,-,33%,0%,13,-,-,5,38%,-
4772,2020-10-10,ajaccio,ferrandez frédéric,u palatinu ajaccio,10,ragondet emmanuel (l),-,-,-1,-,-,-,21,1,33%,24%,-,-,-,-,.,-
4772,2020-10-10,ajaccio,ferrandez frédéric,u palatinu ajaccio,11,halilovic rusmir,2,-,1,8,-,-,1,1,0%,0%,3,-,-,1,33%,1
4772,2020-10-10,ajaccio,ferrandez frédéric,u palatinu ajaccio,13,romero gonzalez josé,13,3,6,12,2,-,-,-,.,.,27,2,3,11,41%,2
4772,2020-10-10,ajaccio,ferrandez frédéric,u palatinu ajaccio,15,roatta maxime,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4772,2020-10-10,ajaccio,ferrandez frédéric,u palatinu ajaccio,16,aria paolo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4772,2020-10-10,ajaccio,ferrandez frédéric,u palatinu ajaccio,19,sauret jean-maxime,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4772,2020-10-10,ajaccio,ferrandez frédéric,u palatinu ajaccio,,totals,43,12,23,61,6,2,67,4,30%,12%,71,4,6,32,45%,9
