Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5288,2021-04-10,narbonne,falasca guillermo,palais du travail narbonne,1,bardoul symon,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5288,2021-04-10,narbonne,falasca guillermo,palais du travail narbonne,3,bassereau rémi,10,2,4,4,1,-,11,2,27%,18%,16,-,3,10,63%,-
5288,2021-04-10,narbonne,falasca guillermo,palais du travail narbonne,4,gueye moussé,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5288,2021-04-10,narbonne,falasca guillermo,palais du travail narbonne,5,uriarte nicolas,2,1,1,13,1,-,-,-,.,.,2,-,-,2,100%,-
5288,2021-04-10,narbonne,falasca guillermo,palais du travail narbonne,7,verissimo allan,10,2,2,10,3,-,23,2,22%,4%,17,1,2,10,59%,-
5288,2021-04-10,narbonne,falasca guillermo,palais du travail narbonne,8,gabin alexandre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5288,2021-04-10,narbonne,falasca guillermo,palais du travail narbonne,9,bouguerra aymen,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
5288,2021-04-10,narbonne,falasca guillermo,palais du travail narbonne,10,durand théo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5288,2021-04-10,narbonne,falasca guillermo,palais du travail narbonne,11,hirsch simon,22,8,13,22,4,5,-,-,.,.,28,4,1,16,57%,1
5288,2021-04-10,narbonne,falasca guillermo,palais du travail narbonne,12,zerba nicolas,14,8,10,11,2,1,1,-,100%,0%,11,1,1,7,64%,6
5288,2021-04-10,narbonne,falasca guillermo,palais du travail narbonne,15,faganas julien,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5288,2021-04-10,narbonne,falasca guillermo,palais du travail narbonne,16,duee ludovic (l),-,-,-2,-,-,-,22,2,50%,32%,-,-,-,-,.,-
5288,2021-04-10,narbonne,falasca guillermo,palais du travail narbonne,17,zanotti lisandro,14,4,7,16,3,-,31,2,52%,35%,23,1,1,13,57%,1
5288,2021-04-10,narbonne,falasca guillermo,palais du travail narbonne,18,ramos martin,6,-,-,22,4,-,-,-,.,.,11,1,1,5,45%,1
5288,2021-04-10,narbonne,falasca guillermo,palais du travail narbonne,,totals,78,25,35,100,18,6,88,8,41%,24%,108,8,9,63,58%,9
