Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4849,2020-12-19,nantes rezé,bertini fulvio,pierre charpy paris 13,1,michalovic peter,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4849,2020-12-19,nantes rezé,bertini fulvio,pierre charpy paris 13,2,auffray amaury,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4849,2020-12-19,nantes rezé,bertini fulvio,pierre charpy paris 13,3,noda blanco sergio,8,3,-1,14,3,-,27,2,59%,37%,21,2,2,7,33%,1
4849,2020-12-19,nantes rezé,bertini fulvio,pierre charpy paris 13,4,galtie timothé,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4849,2020-12-19,nantes rezé,bertini fulvio,pierre charpy paris 13,5,bartos adam,20,9,10,16,3,1,-,-,.,.,37,1,6,17,46%,2
4849,2020-12-19,nantes rezé,bertini fulvio,pierre charpy paris 13,6,henry mederic,10,3,7,18,3,-,2,-,50%,50%,12,-,-,5,42%,5
4849,2020-12-19,nantes rezé,bertini fulvio,pierre charpy paris 13,7,cardin célestin,-,-,-2,1,-,-,-,-,.,.,6,-,2,-,0%,-
4849,2020-12-19,nantes rezé,bertini fulvio,pierre charpy paris 13,8,groc lucas,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4849,2020-12-19,nantes rezé,bertini fulvio,pierre charpy paris 13,10,peironet steve (l),-,-,-1,-,-,-,13,1,77%,31%,-,-,-,-,.,-
4849,2020-12-19,nantes rezé,bertini fulvio,pierre charpy paris 13,13,fedrizzi michele,26,5,21,20,2,2,38,2,50%,29%,32,-,1,23,72%,1
4849,2020-12-19,nantes rezé,bertini fulvio,pierre charpy paris 13,14,ruiz borja,10,5,6,16,1,-,1,-,0%,0%,13,2,1,8,62%,2
4849,2020-12-19,nantes rezé,bertini fulvio,pierre charpy paris 13,15,meyer leo,2,2,-1,22,3,1,-,-,.,.,4,-,-,-,0%,1
4849,2020-12-19,nantes rezé,bertini fulvio,pierre charpy paris 13,,totals,76,27,39,107,15,4,81,5,57%,32%,125,5,12,60,48%,12
