Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4823,2020-12-04,toulouse,sapinart stéphane,andré brouat toulouse,3,burel nicolas,11,2,10,14,1,-,-,-,.,.,9,-,-,8,89%,3
4823,2020-12-04,toulouse,sapinart stéphane,andré brouat toulouse,4,jorna gijs,9,2,4,15,2,-,16,-,69%,31%,27,1,2,9,33%,-
4823,2020-12-04,toulouse,sapinart stéphane,andré brouat toulouse,5,soldner lucas,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
4823,2020-12-04,toulouse,sapinart stéphane,andré brouat toulouse,6,doumbia abdel-aziz,6,3,-10,12,4,1,34,7,44%,9%,23,2,3,4,17%,1
4823,2020-12-04,toulouse,sapinart stéphane,andré brouat toulouse,7,boissinot axel (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4823,2020-12-04,toulouse,sapinart stéphane,andré brouat toulouse,9,jovovic nikola,1,1,-,11,1,-,-,-,.,.,2,-,-,-,0%,1
4823,2020-12-04,toulouse,sapinart stéphane,andré brouat toulouse,10,anegay yousri,4,2,4,4,-,-,1,-,100%,0%,5,-,-,4,80%,-
4823,2020-12-04,toulouse,sapinart stéphane,andré brouat toulouse,11,faure theo,18,3,6,18,3,1,-,-,.,.,38,2,7,17,45%,-
4823,2020-12-04,toulouse,sapinart stéphane,andré brouat toulouse,12,madsen oskar,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
4823,2020-12-04,toulouse,sapinart stéphane,andré brouat toulouse,14,larrieu cyril,2,-,1,1,-,-,-,-,.,.,5,1,-,2,40%,-
4823,2020-12-04,toulouse,sapinart stéphane,andré brouat toulouse,17,parkinson michael,8,2,6,9,1,-,4,-,0%,0%,8,-,1,5,63%,3
4823,2020-12-04,toulouse,sapinart stéphane,andré brouat toulouse,19,closter sebastian (l),-,-,-,-,-,-,21,-,81%,48%,-,-,-,-,.,-
4823,2020-12-04,toulouse,sapinart stéphane,andré brouat toulouse,,totals,59,15,21,88,12,2,76,7,58%,24%,117,6,13,49,42%,8
