Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4855,2020-12-22,montpellier,lecat olivier,gianmarchi-palmeira nice,1,gonzalez panton javier,1,1,-,15,1,1,1,-,0%,0%,1,-,-,-,0%,-
4855,2020-12-22,montpellier,lecat olivier,gianmarchi-palmeira nice,2,vol mathieu,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4855,2020-12-22,montpellier,lecat olivier,gianmarchi-palmeira nice,3,gill thomas,1,1,-,9,1,1,-,-,.,.,-,-,-,-,.,-
4855,2020-12-22,montpellier,lecat olivier,gianmarchi-palmeira nice,4,kaba kevin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4855,2020-12-22,montpellier,lecat olivier,gianmarchi-palmeira nice,6,demyanenko danny,8,2,6,19,2,1,-,-,.,.,6,-,-,6,100%,1
4855,2020-12-22,montpellier,lecat olivier,gianmarchi-palmeira nice,8,panou joachim,-,-,-1,-,-,-,1,-,100%,100%,1,1,-,-,0%,-
4855,2020-12-22,montpellier,lecat olivier,gianmarchi-palmeira nice,9,mendez nicolas,15,4,6,15,4,1,36,2,64%,25%,23,1,2,12,52%,2
4855,2020-12-22,montpellier,lecat olivier,gianmarchi-palmeira nice,10,sclater ryan,27,9,19,20,2,2,-,-,.,.,45,3,3,24,53%,1
4855,2020-12-22,montpellier,lecat olivier,gianmarchi-palmeira nice,13,palacios ezequiel,16,6,7,16,5,2,22,2,59%,32%,25,2,-,13,52%,1
4855,2020-12-22,montpellier,lecat olivier,gianmarchi-palmeira nice,14,le goff nicolas,9,3,6,13,1,1,2,-,0%,0%,10,-,2,5,50%,3
4855,2020-12-22,montpellier,lecat olivier,gianmarchi-palmeira nice,16,gonzalez alexis (l),-,-,-,-,-,-,21,-,76%,38%,-,-,-,-,.,-
4855,2020-12-22,montpellier,lecat olivier,gianmarchi-palmeira nice,20,lecat julien,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4855,2020-12-22,montpellier,lecat olivier,gianmarchi-palmeira nice,,totals,77,26,43,107,16,9,83,4,64%,30%,111,7,7,60,54%,8
