Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4861,2021-03-05,cambrai,denys gabriel,vanpoulle cambrai,1,kroiss philipp (l),-,-,-,-,-,-,22,-,59%,41%,-,-,-,-,.,-
4861,2021-03-05,cambrai,denys gabriel,vanpoulle cambrai,2,bazin yannick,1,1,1,15,-,1,-,-,.,.,1,-,-,-,0%,-
4861,2021-03-05,cambrai,denys gabriel,vanpoulle cambrai,3,osoria rodriguez livan,4,1,2,7,1,-,1,-,100%,100%,6,1,-,3,50%,1
4861,2021-03-05,cambrai,denys gabriel,vanpoulle cambrai,4,takaniko boris,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4861,2021-03-05,cambrai,denys gabriel,vanpoulle cambrai,5,pire mathias,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4861,2021-03-05,cambrai,denys gabriel,vanpoulle cambrai,6,dutra oliveira yago,10,3,3,10,2,1,15,-,80%,47%,21,4,1,9,43%,-
4861,2021-03-05,cambrai,denys gabriel,vanpoulle cambrai,7,villard paul,2,-,-2,4,1,-,11,2,36%,36%,6,1,-,2,33%,-
4861,2021-03-05,cambrai,denys gabriel,vanpoulle cambrai,9,quiroga gonzalo,12,4,5,11,2,2,33,2,67%,42%,22,2,1,9,41%,1
4861,2021-03-05,cambrai,denys gabriel,vanpoulle cambrai,10,marshman michael,3,-,2,4,-,-,-,-,.,.,5,-,1,3,60%,-
4861,2021-03-05,cambrai,denys gabriel,vanpoulle cambrai,11,pepin tinaël,1,-,-1,1,1,-,-,-,.,.,2,-,1,1,50%,-
4861,2021-03-05,cambrai,denys gabriel,vanpoulle cambrai,12,cagliari daniel,10,4,-2,8,2,-,-,-,.,.,30,6,4,10,33%,-
4861,2021-03-05,cambrai,denys gabriel,vanpoulle cambrai,17,jecmenica ivan,4,1,2,13,1,1,-,-,.,.,5,-,1,2,40%,1
4861,2021-03-05,cambrai,denys gabriel,vanpoulle cambrai,,totals,47,14,10,73,10,5,82,4,63%,43%,98,14,9,39,40%,3
