Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4903,2021-02-27,narbonne,falasca guillermo,robert grenon tours,3,bassereau rémi,3,-,-,5,-,-,15,-,67%,13%,14,3,-,3,21%,-
4903,2021-02-27,narbonne,falasca guillermo,robert grenon tours,4,gueye moussé,5,1,1,5,1,-,-,-,.,.,8,-,3,4,50%,1
4903,2021-02-27,narbonne,falasca guillermo,robert grenon tours,5,uriarte nicolas,1,1,-1,16,1,-,1,-,0%,0%,1,1,-,-,0%,1
4903,2021-02-27,narbonne,falasca guillermo,robert grenon tours,7,verissimo allan,8,3,2,13,3,-,14,2,43%,29%,12,1,-,8,67%,-
4903,2021-02-27,narbonne,falasca guillermo,robert grenon tours,8,gabin alexandre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4903,2021-02-27,narbonne,falasca guillermo,robert grenon tours,9,bouguerra aymen,17,4,9,9,5,1,-,-,.,.,20,-,3,15,75%,1
4903,2021-02-27,narbonne,falasca guillermo,robert grenon tours,10,durand théo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4903,2021-02-27,narbonne,falasca guillermo,robert grenon tours,11,hirsch simon,6,2,2,9,2,2,-,-,.,.,16,2,-,4,25%,-
4903,2021-02-27,narbonne,falasca guillermo,robert grenon tours,12,zerba nicolas,3,-,1,6,2,-,1,-,100%,100%,4,-,-,3,75%,-
4903,2021-02-27,narbonne,falasca guillermo,robert grenon tours,16,duee ludovic (l),-,-,-2,-,-,-,26,2,65%,23%,-,-,-,-,.,-
4903,2021-02-27,narbonne,falasca guillermo,robert grenon tours,17,zanotti lisandro,13,5,4,15,2,-,17,-,41%,24%,26,2,5,11,42%,2
4903,2021-02-27,narbonne,falasca guillermo,robert grenon tours,18,ramos martin,11,6,9,17,2,2,-,-,.,.,8,-,-,5,63%,4
4903,2021-02-27,narbonne,falasca guillermo,robert grenon tours,,totals,67,22,25,95,18,5,74,4,55%,23%,109,9,11,53,49%,9
