Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4853,2020-12-22,narbonne,falasca guillermo,palais des victoires cannes la bocca,3,bassereau rémi,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4853,2020-12-22,narbonne,falasca guillermo,palais des victoires cannes la bocca,4,gueye moussé,12,4,7,11,3,-,-,-,.,.,11,2,-,8,73%,4
4853,2020-12-22,narbonne,falasca guillermo,palais des victoires cannes la bocca,5,uriarte nicolas,2,1,-1,14,3,1,-,-,.,.,3,-,-,1,33%,-
4853,2020-12-22,narbonne,falasca guillermo,palais des victoires cannes la bocca,7,verissimo allan,6,2,1,15,1,-,31,2,35%,23%,16,1,1,6,38%,-
4853,2020-12-22,narbonne,falasca guillermo,palais des victoires cannes la bocca,8,gabin alexandre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4853,2020-12-22,narbonne,falasca guillermo,palais des victoires cannes la bocca,9,bouguerra aymen,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4853,2020-12-22,narbonne,falasca guillermo,palais des victoires cannes la bocca,10,durand théo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4853,2020-12-22,narbonne,falasca guillermo,palais des victoires cannes la bocca,11,hirsch simon,19,9,13,10,3,-,-,-,.,.,37,2,1,18,49%,1
4853,2020-12-22,narbonne,falasca guillermo,palais des victoires cannes la bocca,12,zerba nicolas,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4853,2020-12-22,narbonne,falasca guillermo,palais des victoires cannes la bocca,16,duee ludovic (l),-,-,-,-,-,-,19,-,53%,21%,-,-,-,-,.,-
4853,2020-12-22,narbonne,falasca guillermo,palais des victoires cannes la bocca,17,zanotti lisandro,16,6,12,9,2,-,9,-,33%,33%,28,-,2,15,54%,1
4853,2020-12-22,narbonne,falasca guillermo,palais des victoires cannes la bocca,18,ramos martin,9,2,6,17,1,-,-,-,.,.,14,2,-,7,50%,2
4853,2020-12-22,narbonne,falasca guillermo,palais des victoires cannes la bocca,,totals,64,24,38,76,13,1,59,2,41%,24%,109,7,4,55,50%,8
