Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4883,2021-02-13,sète,duflos patrick,vanpoulle cambrai,1,gauna maximiliano,10,4,8,9,1,-,2,-,100%,50%,13,-,1,7,54%,3
4883,2021-02-13,sète,duflos patrick,vanpoulle cambrai,4,geiler  baptiste,7,3,-,13,2,1,30,2,67%,40%,18,2,1,6,33%,-
4883,2021-02-13,sète,duflos patrick,vanpoulle cambrai,5,hanes jake,-,-,-1,2,1,-,-,-,.,.,-,-,-,-,.,-
4883,2021-02-13,sète,duflos patrick,vanpoulle cambrai,7,pascal raphaël,1,-,1,2,-,-,1,-,0%,0%,2,-,-,1,50%,-
4883,2021-02-13,sète,duflos patrick,vanpoulle cambrai,9,picard  tom,1,-,-,1,1,-,2,-,100%,100%,1,-,-,1,100%,-
4883,2021-02-13,sète,duflos patrick,vanpoulle cambrai,10,jaumel yoann,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4883,2021-02-13,sète,duflos patrick,vanpoulle cambrai,13,tupchii vasyl,25,5,14,17,6,1,-,-,.,.,37,2,3,23,62%,1
4883,2021-02-13,sète,duflos patrick,vanpoulle cambrai,14,deveze romain (l),-,-,-3,-,-,-,22,3,36%,32%,-,-,-,-,.,-
4883,2021-02-13,sète,duflos patrick,vanpoulle cambrai,15,romero valdes inovel,1,-,-,2,-,-,6,1,33%,0%,1,-,-,1,100%,-
4883,2021-02-13,sète,duflos patrick,vanpoulle cambrai,17,garcia matthieu,1,1,1,11,-,1,-,-,.,.,-,-,-,-,.,-
4883,2021-02-13,sète,duflos patrick,vanpoulle cambrai,18,kreek ardo,10,4,6,19,2,2,-,-,.,.,11,1,1,6,55%,2
4883,2021-02-13,sète,duflos patrick,vanpoulle cambrai,20,baranek kamil,15,5,6,16,5,-,30,3,50%,47%,27,1,-,14,52%,1
4883,2021-02-13,sète,duflos patrick,vanpoulle cambrai,,totals,71,22,32,92,18,5,93,9,53%,39%,110,6,6,59,54%,7
