Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4842,2020-12-13,tours,henno hubert,u palatinu ajaccio,1,el graoui zouheir,9,3,2,10,2,1,17,2,82%,29%,21,2,1,8,38%,-
4842,2020-12-13,tours,henno hubert,u palatinu ajaccio,2,lomba gilles,1,-,-,2,1,-,-,-,.,.,1,-,-,1,100%,-
4842,2020-12-13,tours,henno hubert,u palatinu ajaccio,5,nascimento dos santos leandro,10,5,7,9,3,-,-,-,.,.,7,-,-,7,100%,3
4842,2020-12-13,tours,henno hubert,u palatinu ajaccio,8,chauvin gary,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
4842,2020-12-13,tours,henno hubert,u palatinu ajaccio,10,ventura machado pablo natan,-,-,-1,4,1,-,-,-,.,.,-,-,-,-,.,-
4842,2020-12-13,tours,henno hubert,u palatinu ajaccio,11,toledo pierre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4842,2020-12-13,tours,henno hubert,u palatinu ajaccio,12,bruckert thiebault,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
4842,2020-12-13,tours,henno hubert,u palatinu ajaccio,14,wounembaina nathan,7,3,2,17,2,2,12,1,92%,25%,13,2,-,5,38%,-
4842,2020-12-13,tours,henno hubert,u palatinu ajaccio,15,de oliveira montes da silva petrus,8,4,7,8,-,1,-,-,.,.,12,1,-,6,50%,1
4842,2020-12-13,tours,henno hubert,u palatinu ajaccio,16,rossard nicolas (l),-,-,-,-,-,-,24,-,88%,42%,-,-,-,-,.,-
4842,2020-12-13,tours,henno hubert,u palatinu ajaccio,17,coric zeljko,3,1,-,11,2,-,-,-,.,.,6,1,-,3,50%,-
4842,2020-12-13,tours,henno hubert,u palatinu ajaccio,19,udrys artur,17,5,10,12,4,1,-,-,.,.,21,1,2,14,67%,2
4842,2020-12-13,tours,henno hubert,u palatinu ajaccio,,totals,55,21,26,76,16,5,53,3,87%,34%,81,7,3,44,54%,6
