Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4835,2021-01-17,tours,henno hubert,pierre dumortier tourcoing,1,el graoui zouheir,13,2,-1,20,3,1,33,3,55%,21%,27,4,4,11,41%,1
4835,2021-01-17,tours,henno hubert,pierre dumortier tourcoing,2,lomba gilles,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4835,2021-01-17,tours,henno hubert,pierre dumortier tourcoing,5,nascimento dos santos leandro,10,2,7,12,3,-,-,-,.,.,10,-,-,8,80%,2
4835,2021-01-17,tours,henno hubert,pierre dumortier tourcoing,8,chauvin gary,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4835,2021-01-17,tours,henno hubert,pierre dumortier tourcoing,10,ventura machado pablo natan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4835,2021-01-17,tours,henno hubert,pierre dumortier tourcoing,11,toledo pierre,4,2,1,6,1,1,1,-,0%,0%,6,-,2,2,33%,1
4835,2021-01-17,tours,henno hubert,pierre dumortier tourcoing,12,bruckert thiebault,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
4835,2021-01-17,tours,henno hubert,pierre dumortier tourcoing,14,wounembaina nathan,10,5,-3,11,4,-,27,5,48%,30%,19,3,1,10,53%,-
4835,2021-01-17,tours,henno hubert,pierre dumortier tourcoing,15,de oliveira montes da silva petrus,8,2,6,12,1,1,-,-,.,.,8,-,1,5,63%,2
4835,2021-01-17,tours,henno hubert,pierre dumortier tourcoing,16,rossard nicolas (l),-,-,-2,-,-,-,16,2,50%,6%,-,-,-,-,.,-
4835,2021-01-17,tours,henno hubert,pierre dumortier tourcoing,17,coric zeljko,2,1,1,15,1,1,-,-,.,.,-,-,-,-,.,1
4835,2021-01-17,tours,henno hubert,pierre dumortier tourcoing,19,udrys artur,7,4,3,7,1,-,-,-,.,.,17,2,1,6,35%,1
4835,2021-01-17,tours,henno hubert,pierre dumortier tourcoing,,totals,54,18,12,84,14,4,77,10,51%,21%,87,9,9,42,48%,8
