Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4754,2020-10-02,sète,duflos patrick,louis marty sète,1,gauna maximiliano,3,-,-5,7,3,-,-,-,.,.,10,1,4,3,30%,-
4754,2020-10-02,sète,duflos patrick,louis marty sète,2,socrier lenny,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4754,2020-10-02,sète,duflos patrick,louis marty sète,4,geiler  baptiste,10,3,5,10,1,1,14,-,64%,57%,20,3,1,8,40%,1
4754,2020-10-02,sète,duflos patrick,louis marty sète,5,hanes jake,4,-,-4,7,5,-,-,-,.,.,12,1,2,4,33%,-
4754,2020-10-02,sète,duflos patrick,louis marty sète,6,carreno  antoine (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4754,2020-10-02,sète,duflos patrick,louis marty sète,7,pascal raphaël,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4754,2020-10-02,sète,duflos patrick,louis marty sète,8,diop cheikh,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4754,2020-10-02,sète,duflos patrick,louis marty sète,9,picard  tom,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
4754,2020-10-02,sète,duflos patrick,louis marty sète,10,jaumel yoann,2,1,-,6,1,-,-,-,.,.,1,-,1,-,0%,2
4754,2020-10-02,sète,duflos patrick,louis marty sète,13,tupchii vasyl,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4754,2020-10-02,sète,duflos patrick,louis marty sète,14,deveze romain (l),-,-,-,-,-,-,16,-,69%,50%,-,-,-,-,.,-
4754,2020-10-02,sète,duflos patrick,louis marty sète,15,romero valdes inovel,3,-,-,3,-,-,-,-,.,.,7,2,1,3,43%,-
4754,2020-10-02,sète,duflos patrick,louis marty sète,17,garcia matthieu,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
4754,2020-10-02,sète,duflos patrick,louis marty sète,18,kreek ardo,6,-,2,10,1,-,2,1,50%,0%,10,-,2,6,60%,-
4754,2020-10-02,sète,duflos patrick,louis marty sète,20,baranek kamil,14,4,7,11,4,2,32,2,69%,47%,15,-,1,12,80%,-
4754,2020-10-02,sète,duflos patrick,louis marty sète,,totals,42,8,4,57,16,3,64,3,67%,48%,75,7,12,36,48%,3
