Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4859,2021-01-22,paris,rougeyron dorian,pierre charpy paris 13,1,hernan guillermo,2,1,2,19,-,1,-,-,.,.,1,-,-,1,100%,-
4859,2021-01-22,paris,rougeyron dorian,pierre charpy paris 13,2,marty joshua,-,-,-1,4,1,-,-,-,.,.,-,-,-,-,.,-
4859,2021-01-22,paris,rougeyron dorian,pierre charpy paris 13,3,fukuzawa tatsuya,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4859,2021-01-22,paris,rougeyron dorian,pierre charpy paris 13,6,lawani ibrahim,1,1,1,-,-,-,-,-,.,.,-,-,-,-,.,1
4859,2021-01-22,paris,rougeyron dorian,pierre charpy paris 13,8,neraudau robin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4859,2021-01-22,paris,rougeyron dorian,pierre charpy paris 13,9,truhtchev axel,15,6,6,14,3,1,21,-,43%,19%,32,3,3,14,44%,-
4859,2021-01-22,paris,rougeyron dorian,pierre charpy paris 13,10,martins sene luiz,8,3,4,14,2,-,-,-,.,.,13,1,1,6,46%,2
4859,2021-01-22,paris,rougeyron dorian,pierre charpy paris 13,11,kujundzic miran,26,6,22,11,2,1,31,1,65%,39%,34,1,-,24,71%,1
4859,2021-01-22,paris,rougeyron dorian,pierre charpy paris 13,14,diez benjamin (l),-,-,-1,-,-,-,24,1,42%,4%,-,-,-,-,.,-
4859,2021-01-22,paris,rougeyron dorian,pierre charpy paris 13,15,rouzier antonin,16,9,10,22,3,5,-,-,.,.,31,2,1,8,26%,3
4859,2021-01-22,paris,rougeyron dorian,pierre charpy paris 13,17,gotsev svetoslav,11,7,8,11,1,1,-,-,.,.,8,2,-,5,63%,5
4859,2021-01-22,paris,rougeyron dorian,pierre charpy paris 13,19,prevert  gildas,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4859,2021-01-22,paris,rougeyron dorian,pierre charpy paris 13,,totals,79,33,51,95,12,9,76,2,51%,22%,119,9,5,58,49%,12
