Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4757,2020-10-03,tours,henno hubert,palais des victoires cannes la bocca,1,el graoui zouheir,16,5,1,18,4,-,31,1,55%,26%,45,4,6,16,36%,-
4757,2020-10-03,tours,henno hubert,palais des victoires cannes la bocca,2,lomba gilles,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4757,2020-10-03,tours,henno hubert,palais des victoires cannes la bocca,5,nascimento dos santos leandro,16,4,13,17,3,1,2,-,0%,0%,15,-,-,10,67%,5
4757,2020-10-03,tours,henno hubert,palais des victoires cannes la bocca,8,chauvin gary,-,-,-3,7,3,-,-,-,.,.,1,-,-,-,0%,-
4757,2020-10-03,tours,henno hubert,palais des victoires cannes la bocca,10,ventura machado pablo natan,1,-,1,-,-,-,1,-,100%,100%,1,-,-,1,100%,-
4757,2020-10-03,tours,henno hubert,palais des victoires cannes la bocca,11,toledo pierre,8,6,-2,16,6,-,-,-,.,.,16,3,1,6,38%,2
4757,2020-10-03,tours,henno hubert,palais des victoires cannes la bocca,12,bruckert thiebault,4,1,2,9,2,-,3,-,100%,67%,5,-,-,3,60%,1
4757,2020-10-03,tours,henno hubert,palais des victoires cannes la bocca,14,wounembaina nathan,18,6,12,18,1,1,30,-,53%,20%,31,3,2,14,45%,3
4757,2020-10-03,tours,henno hubert,palais des victoires cannes la bocca,15,de oliveira montes da silva petrus,9,-,6,7,2,-,1,-,0%,0%,13,-,1,8,62%,1
4757,2020-10-03,tours,henno hubert,palais des victoires cannes la bocca,16,rossard nicolas (l),-,-,-1,-,-,-,24,1,38%,25%,-,-,-,-,.,-
4757,2020-10-03,tours,henno hubert,palais des victoires cannes la bocca,17,coric zeljko,-,-,-3,10,3,-,-,-,.,.,1,-,-,-,0%,-
4757,2020-10-03,tours,henno hubert,palais des victoires cannes la bocca,19,udrys artur,-,-,-,1,-,-,-,-,.,.,1,-,-,-,0%,-
4757,2020-10-03,tours,henno hubert,palais des victoires cannes la bocca,,totals,72,22,26,103,24,2,92,2,50%,25%,129,10,10,58,45%,12
