Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4866,2021-01-31,toulouse,sapinart stéphane,andré brouat toulouse,3,burel nicolas,10,3,4,23,2,1,1,-,0%,0%,16,-,4,8,50%,1
4866,2021-01-31,toulouse,sapinart stéphane,andré brouat toulouse,4,jorna gijs,15,4,6,22,3,-,26,1,62%,35%,26,3,2,14,54%,1
4866,2021-01-31,toulouse,sapinart stéphane,andré brouat toulouse,5,soldner lucas,-,-,-,3,-,-,-,-,.,.,-,-,-,-,.,-
4866,2021-01-31,toulouse,sapinart stéphane,andré brouat toulouse,6,doumbia abdel-aziz,4,2,1,3,2,1,7,1,43%,29%,4,-,-,3,75%,-
4866,2021-01-31,toulouse,sapinart stéphane,andré brouat toulouse,7,boissinot axel (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4866,2021-01-31,toulouse,sapinart stéphane,andré brouat toulouse,8,derouillon pierre,16,8,7,10,4,-,15,-,80%,33%,22,1,4,10,45%,6
4866,2021-01-31,toulouse,sapinart stéphane,andré brouat toulouse,9,jovovic nikola,-,-,-3,15,1,-,-,-,.,.,4,2,-,-,0%,-
4866,2021-01-31,toulouse,sapinart stéphane,andré brouat toulouse,10,anegay yousri,2,-,2,1,-,-,-,-,.,.,2,-,-,2,100%,-
4866,2021-01-31,toulouse,sapinart stéphane,andré brouat toulouse,12,madsen oskar,-,-,-2,-,-,-,3,-,67%,33%,2,-,2,-,0%,-
4866,2021-01-31,toulouse,sapinart stéphane,andré brouat toulouse,14,larrieu cyril,17,3,6,17,4,-,-,-,.,.,31,2,5,15,48%,2
4866,2021-01-31,toulouse,sapinart stéphane,andré brouat toulouse,17,parkinson michael,8,5,5,12,2,1,-,-,.,.,6,-,1,2,33%,5
4866,2021-01-31,toulouse,sapinart stéphane,andré brouat toulouse,19,closter sebastian (l),-,-,-,-,-,-,30,-,73%,37%,-,-,-,-,.,-
4866,2021-01-31,toulouse,sapinart stéphane,andré brouat toulouse,,totals,72,25,26,106,18,3,82,2,67%,34%,113,8,18,54,48%,15
